task_id_list	courier_id	total_score	willingness
T0012	C0037	1.000000	0.246727
T0012	C0033	4.513805	0.473609
T0012	C0034	8.085199	0.541004
T0012	C0020	10.445951	0.514000
T0012	C0022	10.027282	0.453166
T0012	C0002	7.338918	0.350668
T0012	C0039	9.864602	0.413475
T0012	C0047	8.007964	0.293899
T0012	C0023	11.609098	0.478377
T0012	C0001	11.359215	0.535366
T0012	C0000	10.968071	0.402367
T0012	C0035	12.867775	0.498392
T0012	C0015	9.889814	0.327168
T0012	C0007	15.055467	0.520818
T0012	C0027	13.541797	0.431241
T0012	C0028	14.293555	0.404177
T0012	C0016	14.767085	0.421639
T0012	C0041	15.742112	0.488158
T0012	C0005	14.041623	0.380451
T0012	C0009	14.223271	0.356131
T0012	C0036	15.801911	0.475339
T0012	C0018	15.548579	0.424013
T0012	C0019	11.215689	0.230676
T0012	C0011	15.743473	0.412961
T0012	C0003	13.752426	0.274421
T0012	C0025	17.503103	0.552757
T0012	C0024	18.203701	0.478564
T0012	C0004	15.819114	0.434416
T0012	C0031	18.448930	0.463104
T0012	C0017	16.380786	0.386294
T0012	C0006	19.394868	0.505816
T0012	C0030	16.888298	0.349655
T0012	C0038	18.404167	0.399890
T0012	C0048	18.984696	0.365817
T0013	C0030	6.252892	0.533955
T0013	C0011	5.033567	0.368857
T0013	C0003	10.487671	0.406278
T0013	C0007	9.704923	0.359152
T0013	C0006	13.181397	0.428415
T0013	C0033	13.605834	0.462073
T0013	C0026	12.936858	0.315994
T0013	C0046	14.964772	0.467093
T0013	C0036	14.147864	0.318328
T0013	C0020	15.740391	0.377826
T0013	C0001	17.144413	0.431112
T0013	C0045	17.376157	0.437477
T0013	C0013	14.642381	0.322221
T0013	C0025	17.479898	0.424254
T0013	C0032	15.920763	0.273665
T0013	C0024	17.764935	0.395877
T0013	C0015	16.634342	0.352782
T0013	C0037	16.063872	0.278845
T0013	C0047	22.735400	0.535633
T0013	C0010	19.601819	0.445228
T0013	C0023	21.961738	0.483609
T0013	C0004	18.685595	0.328249
T0013	C0016	21.778562	0.460805
T0013	C0035	20.913299	0.375474
T0013	C0009	22.031899	0.435008
T0013	C0034	20.141275	0.337009
T0013	C0027	23.374524	0.557512
T0013	C0048	21.676607	0.373969
T0013	C0005	22.445040	0.437720
T0013	C0028	21.824245	0.405357
T0014	C0001	6.208840	0.455910
T0014	C0003	7.316423	0.487222
T0014	C0013	5.990421	0.412666
T0014	C0047	6.951523	0.375720
T0014	C0039	6.905087	0.376128
T0014	C0046	9.147173	0.451439
T0014	C0011	7.210209	0.336247
T0014	C0012	13.998563	0.626061
T0014	C0010	10.291318	0.385433
T0014	C0020	8.988353	0.377321
T0014	C0037	11.270241	0.392112
T0014	C0026	14.948839	0.518677
T0014	C0042	16.315514	0.565558
T0014	C0027	11.126821	0.351085
T0014	C0048	12.562627	0.388948
T0014	C0032	14.987333	0.485878
T0014	C0033	12.350060	0.325405
T0014	C0015	13.533835	0.434948
T0014	C0040	16.057700	0.501532
T0014	C0022	15.984433	0.526329
T0014	C0038	13.819142	0.322714
T0014	C0028	19.063079	0.534805
T0014	C0019	17.617489	0.421105
T0014	C0030	17.949528	0.403051
T0014	C0045	18.181645	0.438279
T0014	C0005	16.266354	0.350241
T0014	C0007	17.845951	0.367056
T0014	C0009	17.947335	0.269379
T0014	C0008	18.770500	0.347224
T0014	C0016	18.705529	0.333946
T0014	C0031	20.965492	0.458440
T0014	C0025	22.974669	0.419880
T0014	C0043	21.716665	0.425509
T0014	C0004	22.292373	0.378726
T0014	C0036	24.004881	0.353399
T0015	C0017	2.494769	0.543396
T0015	C0005	2.740829	0.489445
T0015	C0012	4.248232	0.569251
T0015	C0011	6.174287	0.487674
T0015	C0008	7.127675	0.515108
T0015	C0042	5.482873	0.391138
T0015	C0013	9.104406	0.501291
T0015	C0006	9.234311	0.548214
T0015	C0014	10.843468	0.474783
T0015	C0003	6.172838	0.264309
T0015	C0027	12.484058	0.547833
T0015	C0001	8.553988	0.314504
T0015	C0030	11.695384	0.387365
T0015	C0044	12.911228	0.455203
T0015	C0021	14.186394	0.539959
T0015	C0038	13.818324	0.500509
T0015	C0047	15.894825	0.616056
T0015	C0026	12.493639	0.405468
T0015	C0033	13.488823	0.406912
T0015	C0019	16.180447	0.510853
T0015	C0024	15.465307	0.494159
T0015	C0032	13.552126	0.430112
T0015	C0029	14.653045	0.442288
T0015	C0048	14.707533	0.365380
T0015	C0020	18.609134	0.522737
T0015	C0009	15.625254	0.447982
T0015	C0034	17.199267	0.431725
T0015	C0036	19.649792	0.651396
T0015	C0010	18.397604	0.452780
T0015	C0018	14.182511	0.225876
T0016	C0030	6.704321	0.562051
T0016	C0045	5.707836	0.366926
T0016	C0011	9.081218	0.580556
T0016	C0035	10.194641	0.683037
T0016	C0007	5.866983	0.374077
T0016	C0022	11.286886	0.435283
T0016	C0034	14.029357	0.584142
T0016	C0006	15.284325	0.541297
T0016	C0031	10.353314	0.301049
T0016	C0041	10.997952	0.269480
T0016	C0016	12.068477	0.323095
T0016	C0009	12.981058	0.365722
T0016	C0015	14.768982	0.443245
T0016	C0029	16.647633	0.491732
T0016	C0001	14.671205	0.395357
T0016	C0000	17.437178	0.453027
T0016	C0037	14.655890	0.262094
T0016	C0039	19.636369	0.527737
T0016	C0019	15.891925	0.330541
T0016	C0010	17.324162	0.444569
T0016	C0028	19.350215	0.452797
T0016	C0024	18.428099	0.355163
T0016	C0012	19.829319	0.401858
T0016	C0033	21.657396	0.530377
T0016	C0027	18.976320	0.253367
T0016	C0018	18.293142	0.282280
T0016	C0026	23.806902	0.548660
T0016	C0020	20.961223	0.371278
T0016	C0023	19.574809	0.260664
T0016	C0038	24.497740	0.492514
T0016	C0043	26.498218	0.585745
T0016	C0046	22.676182	0.378373
T0017	C0016	6.672179	0.632821
T0017	C0020	6.982254	0.538606
T0017	C0045	6.937050	0.426618
T0017	C0030	10.619514	0.587011
T0017	C0037	9.226375	0.425603
T0017	C0012	10.135381	0.438501
T0017	C0011	12.242743	0.421800
T0017	C0047	14.074883	0.489968
T0017	C0028	14.398441	0.480086
T0017	C0001	13.506484	0.391984
T0017	C0033	13.868855	0.413547
T0017	C0025	17.190450	0.422125
T0017	C0015	15.024771	0.327604
T0017	C0006	17.319142	0.367499
T0017	C0003	16.703133	0.333128
T0017	C0023	19.329080	0.495984
T0017	C0032	17.668357	0.332366
T0017	C0007	18.996907	0.477945
T0017	C0040	20.910615	0.467718
T0017	C0026	19.354191	0.389894
T0017	C0009	18.498281	0.283095
T0017	C0022	20.202157	0.345190
T0017	C0021	25.275657	0.629633
T0017	C0048	21.635249	0.391820
T0017	C0046	21.200901	0.322210
T0017	C0027	20.165294	0.336564
T0017	C0039	20.645492	0.356096
T0017	C0005	21.576046	0.340429
T0017	C0031	23.815232	0.454435
T0017	C0044	23.235077	0.336266
T0017	C0035	26.407694	0.475480
T0018	C0030	1.571854	0.434162
T0018	C0042	4.212509	0.464708
T0018	C0006	9.570719	0.498509
T0018	C0003	11.616607	0.522618
T0018	C0026	8.598948	0.335265
T0018	C0033	12.209755	0.482836
T0018	C0045	12.108771	0.455887
T0018	C0015	13.016913	0.509646
T0018	C0016	11.005663	0.350355
T0018	C0046	13.477210	0.466871
T0018	C0011	11.037195	0.300238
T0018	C0028	13.909513	0.433530
T0018	C0027	12.201729	0.358623
T0018	C0048	16.984971	0.517908
T0018	C0040	15.029477	0.461775
T0018	C0023	13.059770	0.318004
T0018	C0037	16.392218	0.356666
T0018	C0035	16.448690	0.427532
T0018	C0010	17.948828	0.492405
T0018	C0005	18.137450	0.478891
T0018	C0036	17.305871	0.451905
T0018	C0022	14.270691	0.184700
T0018	C0038	20.323894	0.451513
T0018	C0047	19.663170	0.444513
T0018	C0007	19.321219	0.433522
T0018	C0001	18.743585	0.371095
T0018	C0044	19.130820	0.396713
T0018	C0039	20.756033	0.318256
T0018	C0017	20.983697	0.409419
T0018	C0029	19.871337	0.330642
T0018	C0004	19.679872	0.273847
T0018	C0013	21.239295	0.377629
T0019	C0007	2.123087	0.426261
T0019	C0045	8.187721	0.606774
T0019	C0037	6.161304	0.465373
T0019	C0030	7.031779	0.490526
T0019	C0016	6.557189	0.388348
T0019	C0015	8.088855	0.390174
T0019	C0020	11.941603	0.518208
T0019	C0011	13.498199	0.448186
T0019	C0047	14.415662	0.481832
T0019	C0031	11.810579	0.285356
T0019	C0033	16.678297	0.514674
T0019	C0028	15.773780	0.436725
T0019	C0035	17.222804	0.494504
T0019	C0023	21.225581	0.612523
T0019	C0041	17.589469	0.402270
T0019	C0009	18.678049	0.451561
T0019	C0012	16.894932	0.339746
T0019	C0013	16.966772	0.310912
T0019	C0006	17.920649	0.391410
T0019	C0026	21.697245	0.531481
T0019	C0036	21.271694	0.404218
T0019	C0048	23.499830	0.505128
T0019	C0024	15.735992	0.113987
T0019	C0005	21.385408	0.348697
T0019	C0019	25.189948	0.517700
T0019	C0022	24.847552	0.488606
T0019	C0001	22.250916	0.359358
T0019	C0042	21.738419	0.265607
T0019	C0027	22.854480	0.319171
T0019	C0017	25.417559	0.448194
T0019	C0032	24.281847	0.367952
T0020	C0048	7.826839	0.523038
T0020	C0007	5.596153	0.441885
T0020	C0011	6.909893	0.504696
T0020	C0040	7.581548	0.457829
T0020	C0010	9.404789	0.363953
T0020	C0015	11.180069	0.408019
T0020	C0033	10.676675	0.302438
T0020	C0045	15.024448	0.480747
T0020	C0016	12.749834	0.385856
T0020	C0030	15.125533	0.427326
T0020	C0009	14.086073	0.372793
T0020	C0012	13.386363	0.278813
T0020	C0013	14.459015	0.320274
T0020	C0017	16.814099	0.472273
T0020	C0020	17.431505	0.485131
T0020	C0008	15.860517	0.395673
T0020	C0006	13.474973	0.211036
T0020	C0046	17.944904	0.489940
T0020	C0036	17.959129	0.306124
T0020	C0001	17.374814	0.324859
T0020	C0021	19.845301	0.435965
T0020	C0037	23.060424	0.514467
T0020	C0003	18.962066	0.279296
T0020	C0047	23.039179	0.477751
T0020	C0026	23.640862	0.517375
T0020	C0005	21.566778	0.318549
T0020	C0042	22.615119	0.395341
T0020	C0043	23.163840	0.348649
T0020	C0032	24.428132	0.383345
T0020	C0034	27.788028	0.525145
T0020	C0028	24.556721	0.319445
T0020	C0031	28.356269	0.463669
T0020	C0025	29.890104	0.515534
T0020	C0027	27.794588	0.420672
T0021	C0003	2.274246	0.448781
T0021	C0047	1.000000	0.378554
T0021	C0012	5.011359	0.460765
T0021	C0043	7.573243	0.494826
T0021	C0026	7.318713	0.445962
T0021	C0040	6.396754	0.371622
T0021	C0033	10.197631	0.511243
T0021	C0006	11.622282	0.604422
T0021	C0048	10.623062	0.471651
T0021	C0027	11.518525	0.506256
T0021	C0036	11.728276	0.524775
T0021	C0023	12.895028	0.474057
T0021	C0015	12.647065	0.461329
T0021	C0007	11.244927	0.386399
T0021	C0014	13.348145	0.423649
T0021	C0011	13.864616	0.492632
T0021	C0001	16.238719	0.518463
T0021	C0010	15.493201	0.510599
T0021	C0021	16.394834	0.505451
T0021	C0008	15.136784	0.487177
T0021	C0039	13.304107	0.387506
T0021	C0034	17.117771	0.526188
T0021	C0038	15.505177	0.451588
T0021	C0032	14.635664	0.443098
T0021	C0022	16.443575	0.499996
T0021	C0030	15.626079	0.469081
T0021	C0046	17.847206	0.537527
T0021	C0028	14.509792	0.362888
T0021	C0013	16.120841	0.476146
T0021	C0005	17.410326	0.423241
T0021	C0019	14.159331	0.281316
T0021	C0037	18.253833	0.506022
T0021	C0009	15.881038	0.350992
T0021	C0017	19.379862	0.461706
T0021	C0020	18.711319	0.441406
T0022	C0003	1.394889	0.481229
T0022	C0010	7.411726	0.377189
T0022	C0005	11.165357	0.525626
T0022	C0020	8.993915	0.418929
T0022	C0047	9.215228	0.476479
T0022	C0015	7.977420	0.248827
T0022	C0001	13.472535	0.525942
T0022	C0040	14.005199	0.503087
T0022	C0048	11.037666	0.385458
T0022	C0039	10.732209	0.365695
T0022	C0036	12.928286	0.340813
T0022	C0013	15.922880	0.535987
T0022	C0026	16.762609	0.515191
T0022	C0011	14.067571	0.327439
T0022	C0044	15.042409	0.424172
T0022	C0019	15.864005	0.363279
T0022	C0045	17.573384	0.394221
T0022	C0021	17.378684	0.468991
T0022	C0017	20.208042	0.558740
T0022	C0008	16.559533	0.330801
T0022	C0014	16.431504	0.345308
T0022	C0009	19.252498	0.415320
T0022	C0027	22.202613	0.550443
T0022	C0033	24.567984	0.549552
T0022	C0032	20.035628	0.285047
T0022	C0046	18.354427	0.256539
T0022	C0028	18.697120	0.279971
T0022	C0012	21.916290	0.427798
T0022	C0007	22.670521	0.451830
T0022	C0041	23.846341	0.432533
T0022	C0023	23.780217	0.490486
T0022	C0004	23.358350	0.336986
T0022	C0006	24.839655	0.376784
T0023	C0015	7.168234	0.415937
T0023	C0007	9.387226	0.501483
T0023	C0001	9.585324	0.362268
T0023	C0020	10.129021	0.475688
T0023	C0030	12.535337	0.579603
T0023	C0038	12.974645	0.372642
T0023	C0010	14.368458	0.420811
T0023	C0016	12.948392	0.274078
T0023	C0045	17.928007	0.457507
T0023	C0033	19.080582	0.568963
T0023	C0037	17.099390	0.415068
T0023	C0006	17.744828	0.325053
T0023	C0023	23.104583	0.624838
T0023	C0048	18.918650	0.324692
T0023	C0036	19.597914	0.382660
T0023	C0028	22.908805	0.529335
T0023	C0034	21.980438	0.403827
T0023	C0000	22.131788	0.440261
T0023	C0035	23.883741	0.504208
T0023	C0040	23.767169	0.519371
T0023	C0022	21.947870	0.354198
T0023	C0029	22.304611	0.413202
T0023	C0009	19.568048	0.281702
T0023	C0046	19.750457	0.244491
T0023	C0031	25.213768	0.423647
T0023	C0003	23.911197	0.350375
T0023	C0012	21.806531	0.276208
T0023	C0027	24.885163	0.414692
T0023	C0002	25.246754	0.393656
