task_id_list	courier_id	total_score	willingness
T0006	C0005	11.848090	0.507397
T0006	C0008	10.517075	0.407171
T0006	C0034	9.641889	0.399668
T0006	C0032	12.301854	0.449361
T0006	C0039	15.056460	0.494751
T0006	C0002	13.628011	0.437196
T0006	C0038	13.388538	0.456559
T0006	C0025	13.351997	0.343359
T0006	C0035	15.524996	0.437934
T0006	C0009	13.807373	0.418048
T0006	C0011	14.553494	0.444253
T0006	C0044	15.352981	0.347139
T0006	C0023	15.003456	0.394089
T0006	C0012	15.124084	0.370919
T0006	C0007	16.167360	0.416289
T0006	C0006	17.604629	0.550919
T0006	C0000	14.949930	0.346764
T0006	C0026	18.003730	0.469808
T0006	C0014	16.307521	0.396711
T0006	C0030	17.344765	0.396876
T0007	C0032	7.360384	0.558667
T0007	C0040	8.729248	0.489223
T0007	C0014	10.933905	0.515258
T0007	C0036	9.489620	0.496911
T0007	C0016	10.925289	0.493313
T0007	C0020	11.903027	0.556655
T0007	C0031	10.212839	0.461390
T0007	C0011	7.877066	0.328761
T0007	C0002	10.823798	0.373727
T0007	C0018	10.939066	0.410712
T0007	C0008	12.826572	0.455093
T0007	C0015	14.771333	0.477014
T0007	C0041	14.440028	0.364561
T0007	C0042	15.148323	0.431640
T0007	C0001	15.435246	0.390009
T0007	C0013	15.255849	0.396838
T0007	C0005	19.918250	0.559790
T0007	C0022	16.857893	0.375312
T0007	C0004	18.405321	0.496875
T0007	C0043	20.727154	0.515610
T0007	C0000	19.884123	0.384164
T0007	C0028	19.745190	0.409848
T0007	C0009	19.944079	0.409069
T0007	C0019	21.727008	0.473643
T0007	C0038	20.887824	0.483596
T0007	C0027	20.610606	0.307547
T0007	C0033	23.651240	0.480262
T0007	C0026	22.765003	0.464919
T0008	C0015	1.000000	0.433332
T0008	C0005	2.542162	0.418411
T0008	C0040	2.843888	0.395678
T0008	C0038	7.189162	0.564730
T0008	C0001	5.487578	0.441773
T0008	C0020	6.450406	0.445059
T0008	C0009	8.228455	0.580568
T0008	C0032	4.122113	0.371355
T0008	C0008	9.181408	0.527165
T0008	C0000	10.802704	0.526671
T0008	C0031	10.581842	0.566363
T0008	C0018	8.750843	0.456792
T0008	C0017	10.741127	0.508771
T0008	C0025	10.631384	0.515857
T0008	C0023	11.334619	0.562688
T0008	C0014	10.973610	0.383146
T0008	C0043	12.683698	0.472871
T0008	C0026	11.202510	0.388991
T0008	C0029	11.836711	0.437313
T0008	C0019	13.235760	0.472991
T0008	C0006	13.410151	0.418580
T0008	C0012	12.142095	0.383806
T0008	C0037	12.733178	0.434146
T0008	C0033	14.869260	0.464760
T0008	C0002	14.924912	0.523146
T0008	C0039	16.211185	0.571848
T0008	C0004	15.496533	0.483873
T0008	C0022	14.305914	0.373431
T0008	C0041	16.814172	0.508324
T0008	C0007	17.342341	0.430102
T0008	C0042	18.665485	0.486147
T0008	C0011	16.452689	0.411841
T0008	C0016	17.859262	0.380705
T0009	C0020	2.044289	0.539866
T0009	C0042	4.634816	0.558131
T0009	C0040	6.190443	0.561940
T0009	C0016	3.998555	0.488482
T0009	C0011	7.251515	0.582710
T0009	C0008	6.976045	0.600746
T0009	C0015	6.295326	0.477537
T0009	C0035	10.280718	0.596282
T0009	C0014	10.031323	0.537947
T0009	C0002	10.060269	0.533406
T0009	C0009	9.043293	0.500292
T0009	C0001	6.855412	0.368680
T0009	C0032	8.001924	0.410874
T0009	C0036	11.070352	0.522353
T0009	C0005	10.396774	0.468261
T0009	C0043	9.576879	0.379381
T0009	C0031	13.423556	0.488843
T0009	C0022	14.348759	0.456273
T0009	C0018	13.078862	0.415484
T0009	C0041	16.855478	0.477154
T0009	C0038	16.142392	0.401808
T0009	C0013	16.283231	0.450645
T0009	C0039	16.275412	0.416264
T0009	C0010	17.262787	0.479341
T0009	C0028	17.485300	0.456978
T0009	C0017	17.825692	0.450328
T0009	C0012	16.536550	0.321730
T0009	C0021	18.082687	0.377971
T0009	C0027	18.791502	0.463315
T0010	C0040	6.686416	0.511475
T0010	C0013	8.041096	0.509452
T0010	C0018	10.769010	0.506902
T0010	C0019	8.012643	0.383845
T0010	C0023	11.040977	0.566945
T0010	C0036	7.940441	0.384419
T0010	C0006	10.940864	0.442655
T0010	C0020	10.182682	0.422508
T0010	C0038	11.226194	0.472874
T0010	C0009	12.992609	0.522691
T0010	C0033	14.648092	0.552267
T0010	C0026	13.678815	0.513942
T0010	C0008	13.106097	0.509100
T0010	C0027	11.639173	0.355625
T0010	C0002	11.868261	0.372132
T0010	C0024	14.319903	0.438059
T0010	C0034	12.652676	0.337040
T0010	C0000	15.584503	0.587488
T0010	C0032	14.007627	0.392653
T0010	C0025	16.483610	0.510198
T0010	C0003	14.328356	0.458891
T0010	C0001	14.365651	0.410253
T0010	C0011	13.151485	0.334070
T0010	C0010	16.034441	0.410083
T0010	C0016	16.227319	0.427212
T0010	C0044	15.965771	0.428017
T0010	C0014	18.001545	0.458235
T0010	C0021	19.073655	0.480128
T0010	C0015	15.983870	0.247607
T0010	C0042	19.353522	0.421188
T0010	C0022	19.869593	0.497478
T0010	C0039	19.267775	0.444017
T0011	C0044	1.470331	0.500520
T0011	C0012	10.277050	0.473741
T0011	C0015	10.498455	0.394669
T0011	C0000	11.726357	0.496621
T0011	C0040	11.314538	0.401634
T0011	C0030	13.004571	0.564774
T0011	C0031	11.048673	0.446867
T0011	C0043	12.337230	0.441797
T0011	C0029	14.215498	0.507345
T0011	C0025	13.577811	0.408890
T0011	C0017	14.063761	0.424798
T0011	C0028	13.461827	0.424583
T0011	C0033	15.344119	0.483238
T0011	C0014	15.909905	0.431583
T0011	C0034	14.944059	0.393453
T0011	C0038	16.672869	0.398974
T0011	C0009	15.525919	0.335875
T0011	C0026	19.290696	0.410100
T0011	C0018	16.118036	0.319686
T0011	C0007	17.262470	0.355380
T0011	C0001	19.749786	0.443742
T0011	C0021	18.957374	0.316293
T0011	C0005	23.084712	0.517266
T0011	C0004	21.925061	0.438780
T0011	C0039	21.647429	0.459756
T0011	C0032	21.729010	0.339321
T0011	C0037	23.915240	0.452584
T0011	C0035	23.579194	0.457824
T0011	C0008	24.113777	0.441002
T0011	C0027	23.733154	0.362127
T0011	C0011	27.370086	0.463343
T0011	C0016	25.495183	0.403432
T0011	C0020	25.739400	0.384842
T0012	C0033	4.394980	0.525200
T0012	C0018	5.030719	0.499903
T0012	C0013	6.919870	0.564922
T0012	C0026	7.501976	0.501020
T0012	C0023	8.120832	0.548712
T0012	C0010	7.147205	0.493111
T0012	C0022	8.455320	0.557321
T0012	C0006	10.315804	0.500312
T0012	C0008	10.925406	0.462963
T0012	C0037	12.394200	0.492864
T0012	C0027	11.939376	0.455387
T0012	C0032	10.508887	0.351762
T0012	C0041	11.335145	0.295911
T0012	C0015	13.227731	0.464670
T0012	C0003	13.539321	0.440982
T0012	C0038	13.133733	0.371354
T0012	C0001	12.656848	0.421207
T0012	C0031	15.624283	0.530086
T0012	C0024	13.022407	0.372737
T0012	C0040	15.740246	0.396694
T0012	C0029	15.924097	0.427173
T0012	C0004	17.757059	0.499403
T0012	C0043	16.512760	0.466666
T0012	C0044	17.112657	0.439764
T0012	C0000	18.553550	0.434133
T0012	C0019	19.191116	0.463455
T0012	C0017	17.600321	0.401921
T0012	C0005	20.087350	0.415383
T0012	C0036	21.184256	0.566421
T0013	C0000	3.209787	0.460558
T0013	C0023	6.699761	0.535005
T0013	C0018	6.033136	0.430275
T0013	C0034	7.995768	0.483625
T0013	C0015	11.157193	0.533726
T0013	C0010	12.353586	0.491826
T0013	C0005	12.488098	0.471554
T0013	C0029	12.866531	0.454527
T0013	C0004	14.231391	0.507558
T0013	C0014	12.361495	0.431437
T0013	C0038	10.677819	0.372362
T0013	C0002	13.436864	0.455638
T0013	C0027	14.686058	0.480683
T0013	C0008	14.998825	0.564420
T0013	C0031	12.809228	0.357076
T0013	C0012	13.382888	0.454173
T0013	C0021	14.148197	0.399727
T0013	C0024	13.789889	0.433504
T0013	C0040	14.384038	0.460556
T0013	C0025	14.040773	0.452167
T0013	C0006	15.017412	0.446338
T0013	C0009	15.020001	0.391383
T0013	C0043	15.194378	0.442201
T0013	C0020	14.476949	0.356559
T0013	C0030	15.171869	0.399188
T0013	C0032	17.168369	0.501963
T0013	C0033	13.627227	0.264669
T0013	C0011	14.433682	0.320406
T0013	C0028	16.982889	0.466165
T0013	C0019	17.267536	0.408085
T0013	C0001	16.021910	0.424005
T0013	C0039	19.633580	0.534053
T0014	C0018	1.000000	0.580376
T0014	C0023	1.000000	0.511119
T0014	C0019	6.247882	0.552264
T0014	C0006	5.736064	0.446839
T0014	C0033	10.684326	0.621071
T0014	C0010	10.399866	0.532903
T0014	C0017	8.943771	0.514634
T0014	C0027	8.005687	0.431083
T0014	C0043	10.731704	0.465033
T0014	C0000	8.071247	0.358285
T0014	C0025	11.146437	0.508721
T0014	C0015	11.549665	0.483024
T0014	C0022	14.259692	0.545343
T0014	C0040	11.106281	0.401456
T0014	C0031	13.467689	0.476926
T0014	C0001	12.821947	0.414727
T0014	C0038	13.197322	0.502582
T0014	C0008	13.842142	0.487432
T0014	C0029	15.237449	0.416638
T0014	C0021	15.201756	0.428774
T0014	C0044	15.864170	0.434288
T0014	C0016	16.899555	0.507770
T0014	C0037	16.520033	0.460940
T0014	C0034	17.780326	0.486905
T0014	C0028	16.355999	0.392007
T0014	C0005	16.761341	0.414041
T0014	C0003	19.024482	0.496338
T0014	C0024	18.989225	0.468692
T0014	C0013	18.409282	0.531647
T0014	C0026	20.450945	0.561785
T0015	C0027	1.838870	0.520636
T0015	C0010	9.884247	0.653751
T0015	C0026	6.072672	0.410225
T0015	C0033	5.042882	0.397659
T0015	C0037	6.361129	0.406927
T0015	C0019	9.208084	0.514564
T0015	C0015	9.550774	0.557920
T0015	C0004	8.718966	0.525669
T0015	C0023	8.316065	0.459467
T0015	C0018	12.235082	0.543319
T0015	C0001	10.735020	0.499732
T0015	C0025	13.489392	0.611655
T0015	C0038	10.524667	0.459920
T0015	C0022	11.967111	0.464496
T0015	C0040	10.532948	0.336565
T0015	C0020	13.063292	0.455048
T0015	C0043	13.119457	0.434781
T0015	C0006	12.739952	0.485493
T0015	C0000	13.540096	0.502974
T0015	C0012	15.241189	0.562009
T0015	C0017	12.501068	0.398539
T0015	C0036	12.304529	0.380916
T0015	C0032	14.868215	0.497091
T0015	C0034	14.069608	0.459329
T0015	C0021	16.069352	0.529437
T0015	C0005	12.768890	0.423571
T0015	C0044	16.188843	0.552981
T0015	C0031	15.446851	0.449916
T0015	C0030	14.526166	0.334458
T0015	C0003	16.757640	0.494481
T0015	C0013	17.438840	0.510612
T0015	C0008	16.828719	0.398322
T0016	C0031	1.000000	0.560706
T0016	C0009	1.000000	0.454448
T0016	C0020	4.922106	0.538852
T0016	C0032	6.593278	0.547803
T0016	C0018	6.708386	0.455908
T0016	C0000	6.663149	0.406824
T0016	C0011	6.261001	0.443900
T0016	C0040	9.180083	0.497943
T0016	C0008	11.462436	0.531799
T0016	C0015	10.973487	0.428404
T0016	C0042	12.752630	0.524023
T0016	C0030	11.638253	0.453510
T0016	C0002	12.986691	0.497859
T0016	C0005	14.322302	0.535621
T0016	C0029	12.492319	0.427286
T0016	C0014	13.693013	0.438390
T0016	C0016	14.018289	0.472606
T0016	C0025	13.797235	0.459559
T0016	C0001	11.371984	0.302643
T0016	C0013	16.891431	0.456915
T0016	C0043	19.313517	0.507797
T0016	C0010	19.281480	0.490600
T0016	C0023	18.109886	0.472885
T0016	C0006	19.151877	0.498056
T0016	C0044	18.523310	0.405231
T0016	C0017	19.546569	0.468340
T0016	C0022	17.776590	0.375818
T0016	C0019	18.247696	0.363614
T0016	C0037	19.288217	0.438725
T0017	C0044	4.015818	0.525759
T0017	C0015	5.108422	0.533947
T0017	C0000	5.391744	0.425960
T0017	C0038	9.755593	0.480983
T0017	C0028	11.943513	0.490776
T0017	C0034	9.047933	0.391663
T0017	C0030	9.833261	0.416425
T0017	C0012	10.676501	0.450811
T0017	C0031	11.331688	0.425669
T0017	C0001	12.740676	0.421097
T0017	C0023	12.878409	0.409376
T0017	C0007	18.245798	0.589394
T0017	C0029	15.520023	0.475809
T0017	C0017	17.546850	0.563733
T0017	C0021	18.672416	0.472685
T0017	C0004	17.850859	0.387666
T0017	C0025	20.913945	0.537556
T0017	C0009	16.670882	0.327786
T0017	C0008	17.587096	0.350243
T0017	C0024	18.431998	0.365610
T0017	C0033	17.441413	0.338611
T0017	C0018	20.026467	0.391185
T0017	C0026	19.692462	0.336891
T0017	C0027	20.638506	0.375959
T0017	C0043	20.218926	0.353778
T0017	C0039	20.552274	0.417923
T0017	C0020	21.213191	0.380888
T0017	C0005	24.420554	0.485966
T0017	C0013	23.808377	0.418073
T0018	C0008	1.000000	0.567760
T0018	C0005	5.302991	0.525644
T0018	C0016	5.121960	0.427720
T0018	C0032	7.756095	0.495780
T0018	C0031	7.201976	0.456290
T0018	C0002	9.048618	0.499941
T0018	C0042	7.533334	0.424868
T0018	C0015	9.747045	0.451243
T0018	C0000	11.302940	0.516101
T0018	C0035	13.206378	0.581244
T0018	C0040	10.560388	0.506774
T0018	C0001	11.742925	0.373466
T0018	C0009	13.785353	0.522598
T0018	C0025	14.008475	0.477977
T0018	C0014	13.413536	0.461868
T0018	C0020	14.924302	0.549359
T0018	C0036	15.851453	0.471926
T0018	C0041	15.354198	0.502417
T0018	C0006	15.940306	0.437678
T0018	C0011	18.495992	0.548606
T0018	C0023	17.701485	0.367795
T0018	C0018	19.963170	0.440201
T0018	C0004	18.513819	0.339344
T0018	C0019	19.670721	0.418242
T0018	C0013	20.799203	0.533778
T0018	C0039	19.913075	0.450329
T0018	C0022	19.780546	0.370114
T0018	C0024	20.659803	0.407568
T0018	C0027	20.824127	0.382585
T0018	C0029	21.614197	0.328222
T0018	C0044	21.248008	0.301943
T0018	C0033	23.650061	0.397043
T0019	C0008	4.279667	0.611493
T0019	C0011	7.277751	0.575972
T0019	C0020	4.656148	0.449257
T0019	C0032	7.666151	0.513884
T0019	C0014	7.540313	0.409518
T0019	C0005	8.308469	0.487508
T0019	C0031	8.186487	0.474104
T0019	C0040	7.509256	0.420087
T0019	C0015	9.211188	0.458015
T0019	C0016	8.975792	0.449312
T0019	C0043	10.752551	0.503830
T0019	C0002	13.575941	0.636362
T0019	C0018	10.993967	0.386728
T0019	C0042	14.924779	0.534542
T0019	C0038	12.694346	0.407893
T0019	C0025	13.840759	0.453605
T0019	C0009	14.245540	0.427429
T0019	C0000	15.719730	0.484262
T0019	C0022	14.242048	0.414177
T0019	C0001	16.344742	0.486310
T0019	C0041	16.082299	0.439539
T0019	C0035	18.393309	0.504507
T0019	C0019	17.923663	0.460150
T0019	C0021	17.263477	0.449423
T0019	C0013	16.845067	0.399609
T0019	C0030	18.032686	0.478845
T0019	C0023	20.910308	0.520365
T0019	C0034	16.736692	0.339154
T0019	C0036	20.225195	0.469154
T0019	C0006	19.784505	0.483213
T0019	C0028	19.485500	0.408482
T0019	C0010	18.414430	0.398721
T0019	C0017	19.531426	0.445399
T0020	C0005	1.000000	0.593188
T0020	C0031	1.271227	0.468271
T0020	C0040	3.422207	0.596016
T0020	C0015	4.966202	0.420011
T0020	C0009	7.802710	0.531216
T0020	C0042	8.949092	0.499126
T0020	C0020	8.432987	0.556321
T0020	C0002	9.994886	0.476359
T0020	C0000	10.159710	0.483505
T0020	C0008	10.742831	0.488396
T0020	C0016	11.847393	0.478258
T0020	C0032	12.223932	0.479712
T0020	C0035	12.272890	0.490343
T0020	C0028	15.287211	0.453732
T0020	C0044	12.902771	0.402343
T0020	C0025	13.973847	0.404263
T0020	C0041	13.801948	0.387034
T0020	C0030	16.688984	0.473603
T0020	C0039	15.846731	0.367956
T0020	C0029	17.766263	0.505407
T0020	C0043	16.839433	0.378430
T0020	C0017	17.610527	0.405062
T0020	C0013	18.775232	0.472527
T0020	C0033	15.480510	0.377660
T0020	C0038	17.437223	0.459743
T0020	C0012	17.089502	0.445991
T0020	C0018	18.549928	0.407981
T0020	C0027	18.773584	0.427046
T0020	C0006	18.844502	0.442697
T0020	C0014	19.409368	0.443805
T0020	C0034	20.681311	0.445241
T0021	C0001	1.000000	0.497748
T0021	C0006	4.908883	0.472627
T0021	C0033	4.615747	0.405854
T0021	C0024	6.060879	0.546212
T0021	C0022	7.514674	0.564802
T0021	C0019	10.064649	0.541021
T0021	C0015	9.075000	0.424479
T0021	C0018	9.151644	0.440947
T0021	C0027	9.960960	0.508056
T0021	C0010	13.403620	0.579822
T0021	C0013	13.701005	0.552736
T0021	C0034	10.783145	0.384634
T0021	C0004	12.896233	0.465048
T0021	C0023	12.060028	0.405258
T0021	C0003	12.642921	0.488595
T0021	C0008	13.598466	0.419061
T0021	C0000	14.382344	0.401241
T0021	C0016	14.245117	0.439452
T0021	C0025	17.329370	0.432361
T0021	C0020	18.203762	0.469242
T0021	C0026	17.984943	0.480821
T0021	C0043	17.110552	0.342180
T0021	C0005	17.890613	0.375254
T0021	C0040	17.946328	0.379848
T0021	C0038	19.024194	0.448715
T0021	C0029	20.230374	0.388157
T0021	C0042	20.601327	0.450449
T0021	C0036	19.674372	0.365563
T0021	C0044	20.019600	0.373801
T0021	C0030	24.469927	0.518668
T0022	C0012	2.827540	0.534106
T0022	C0044	5.525357	0.596325
T0022	C0017	7.199969	0.544318
T0022	C0038	5.137499	0.407096
T0022	C0015	9.909224	0.438610
T0022	C0034	10.290230	0.532337
T0022	C0018	10.334562	0.422051
T0022	C0043	15.067578	0.647230
T0022	C0004	13.755181	0.490143
T0022	C0023	13.709808	0.480060
T0022	C0007	15.235445	0.580942
T0022	C0025	11.605041	0.404340
T0022	C0000	11.581409	0.372025
T0022	C0006	14.073373	0.456866
T0022	C0028	15.620620	0.494261
T0022	C0037	15.815821	0.454516
T0022	C0029	18.392644	0.514306
T0022	C0030	17.165794	0.503726
T0022	C0031	17.949407	0.420857
T0022	C0002	18.140914	0.418021
T0022	C0010	17.100861	0.428198
T0022	C0021	17.539532	0.442134
T0022	C0026	17.330327	0.426038
T0022	C0033	18.762312	0.457544
T0022	C0024	17.680956	0.377193
T0022	C0039	19.832367	0.472568
T0022	C0020	21.102799	0.441969
T0022	C0009	20.501786	0.420463
T0022	C0040	22.894751	0.518694
T0022	C0001	21.508268	0.396297
T0022	C0014	22.077076	0.360072
T0022	C0003	22.636274	0.413306
T0023	C0013	1.068685	0.442968
T0023	C0001	3.448517	0.527181
T0023	C0018	5.406566	0.532087
T0023	C0023	4.685600	0.546730
T0023	C0003	8.702481	0.612761
T0023	C0006	8.685300	0.565571
T0023	C0026	6.232099	0.448731
T0023	C0027	7.785688	0.469098
T0023	C0015	5.845027	0.388267
T0023	C0017	8.849334	0.501342
T0023	C0024	10.957002	0.579943
T0023	C0022	8.739381	0.464915
T0023	C0010	7.860992	0.429916
T0023	C0025	9.788546	0.437593
T0023	C0038	7.036397	0.337877
T0023	C0019	11.397115	0.509153
T0023	C0033	13.230703	0.554745
T0023	C0040	11.531368	0.435074
T0023	C0005	9.846422	0.413710
T0023	C0008	10.278207	0.381551
T0023	C0004	13.394467	0.476907
T0023	C0043	11.964845	0.430740
T0023	C0028	13.863558	0.429790
T0023	C0034	12.210368	0.390893
T0023	C0029	12.678347	0.407777
T0023	C0020	14.661244	0.390158
T0023	C0021	15.015140	0.379186
T0023	C0000	17.847455	0.411437
T0023	C0002	18.611793	0.407087
T0023	C0042	20.779308	0.510451
T0023	C0014	19.820218	0.449388
T0023	C0037	21.271293	0.562821
T0023	C0007	22.112223	0.535625
T0024	C0040	3.892269	0.603309
T0024	C0015	1.989137	0.363810
T0024	C0000	6.314805	0.466896
T0024	C0031	4.499622	0.399336
T0024	C0032	9.373253	0.498600
T0024	C0020	9.507954	0.490276
T0024	C0002	12.987873	0.613570
T0024	C0036	9.639851	0.396234
T0024	C0008	12.046419	0.472653
T0024	C0009	11.599637	0.419962
T0024	C0043	10.884883	0.399966
T0024	C0028	12.969901	0.457637
T0024	C0042	11.861055	0.355660
T0024	C0004	11.580412	0.343431
T0024	C0029	13.793927	0.430938
T0024	C0011	14.694049	0.516629
T0024	C0018	14.008668	0.463804
T0024	C0005	16.964141	0.523799
T0024	C0017	15.342692	0.456128
T0024	C0039	14.636596	0.378430
T0024	C0038	15.485859	0.445788
T0024	C0007	16.126803	0.520603
T0024	C0025	16.908244	0.566354
T0024	C0026	17.523798	0.510009
T0024	C0016	14.940163	0.421982
T0024	C0023	18.255249	0.529612
T0024	C0044	18.842911	0.500891
T0024	C0013	18.386419	0.430243
T0024	C0014	19.051785	0.513257
T0025	C0012	4.105546	0.466867
T0025	C0044	5.475163	0.476379
T0025	C0015	3.812671	0.362920
T0025	C0038	11.270504	0.528548
T0025	C0039	10.339090	0.377473
T0025	C0017	11.549766	0.443127
T0025	C0028	13.786286	0.558678
T0025	C0040	13.338468	0.394043
