task_id_list	courier_id	total_score	willingness
T0003	C0005	1.000000	0.323218
T0003	C0049	1.000000	0.285623
T0003	C0037	4.798393	0.315450
T0003	C0041	1.000000	0.040000
T0003	C0000	13.246490	0.608177
T0003	C0030	14.549585	0.614036
T0003	C0048	8.629724	0.236851
T0003	C0004	13.015293	0.478409
T0003	C0033	18.568167	0.672352
T0003	C0052	14.077959	0.419912
T0003	C0007	10.935247	0.116139
T0003	C0035	13.078102	0.190528
T0004	C0023	1.000000	0.799792
T0004	C0040	2.780082	0.885447
T0004	C0014	1.000000	0.596247
T0004	C0046	5.165063	0.739451
T0004	C0017	1.000000	0.536500
T0004	C0015	1.000000	0.479438
T0004	C0034	1.000000	0.430358
T0004	C0051	1.000000	0.444247
T0004	C0025	4.323741	0.666940
T0004	C0020	1.000000	0.424044
T0004	C0002	1.000000	0.377335
T0004	C0052	1.000000	0.364864
T0004	C0035	1.000000	0.298919
T0004	C0026	1.000000	0.342631
T0004	C0049	1.133904	0.284098
T0004	C0013	1.000000	0.375934
T0004	C0008	7.309929	0.690214
T0004	C0039	1.000000	0.370710
T0004	C0004	1.000000	0.278891
T0004	C0011	1.000000	0.283488
T0004	C0000	1.000000	0.257242
T0004	C0003	1.000000	0.301462
T0004	C0041	1.000000	0.260143
T0004	C0044	1.000000	0.197910
T0004	C0047	4.008693	0.315768
T0004	C0019	3.043837	0.212452
T0004	C0038	7.698498	0.430653
T0004	C0005	1.000000	0.117065
T0004	C0045	1.881775	0.040000
T0005	C0047	1.000000	0.685084
T0005	C0017	1.000000	0.679362
T0005	C0035	1.000000	0.511967
T0005	C0040	1.000000	0.560929
T0005	C0013	1.000000	0.504448
T0005	C0031	1.000000	0.480276
T0005	C0036	1.000000	0.421667
T0005	C0051	1.000000	0.357484
T0005	C0057	2.374482	0.402680
T0005	C0039	1.000000	0.323851
T0005	C0030	1.000000	0.285318
T0005	C0020	1.000000	0.290431
T0005	C0042	1.000000	0.174060
T0005	C0050	1.000000	0.189250
T0005	C0026	2.147830	0.259289
T0005	C0032	2.674280	0.287266
T0005	C0049	1.000000	0.111701
T0005	C0010	1.000000	0.124352
T0005	C0053	5.694719	0.363184
T0005	C0028	9.621185	0.508768
T0005	C0007	4.646549	0.195895
T0005	C0044	1.000000	0.040000
T0005	C0033	9.187356	0.372546
T0005	C0055	9.634397	0.375642
T0005	C0004	12.182955	0.491742
T0005	C0003	11.366221	0.395017
T0006	C0008	1.000000	0.754307
T0006	C0042	1.000000	0.585469
T0006	C0041	1.000000	0.480455
T0006	C0010	1.000000	0.531622
T0006	C0018	1.000000	0.421600
T0006	C0027	3.114495	0.576214
T0006	C0003	1.000000	0.451564
T0006	C0016	1.000000	0.452883
T0006	C0052	1.000000	0.422283
T0006	C0031	1.000000	0.375282
T0006	C0051	4.116669	0.567428
T0006	C0007	1.000000	0.321447
T0006	C0020	2.472753	0.406124
T0006	C0005	1.000000	0.257226
T0006	C0012	1.000000	0.250346
T0006	C0033	1.000000	0.229758
T0006	C0034	1.000000	0.240288
T0006	C0045	3.754544	0.351314
T0006	C0037	1.000000	0.185544
T0006	C0049	1.000000	0.137133
T0006	C0044	1.000000	0.131867
T0006	C0000	1.000000	0.223756
T0006	C0013	1.000000	0.098273
T0006	C0038	1.000000	0.153654
T0006	C0022	1.000000	0.111165
T0006	C0046	6.227963	0.297893
T0006	C0009	3.354953	0.155951
T0006	C0025	9.218021	0.403477
T0006	C0023	14.555768	0.744622
T0007	C0057	1.000000	0.687532
T0007	C0027	1.000000	0.607731
T0007	C0047	1.000000	0.516016
T0007	C0018	1.000000	0.454692
T0007	C0034	1.000000	0.478391
T0007	C0037	1.000000	0.431615
T0007	C0035	1.243978	0.448074
T0007	C0053	1.000000	0.458759
T0007	C0012	1.000000	0.457037
T0007	C0022	1.000000	0.435630
T0007	C0005	1.000000	0.399181
T0007	C0056	1.000000	0.300779
T0007	C0016	1.000000	0.360437
T0007	C0021	1.000000	0.346053
T0007	C0040	1.000000	0.293055
T0007	C0030	1.000000	0.248129
T0007	C0055	5.917416	0.493250
T0007	C0023	1.000000	0.178233
T0007	C0000	3.812711	0.360363
T0007	C0042	1.000000	0.109864
T0007	C0049	4.405564	0.290547
T0007	C0031	1.000000	0.103819
T0007	C0045	3.282364	0.157724
T0007	C0011	4.216408	0.270758
T0007	C0029	15.089878	0.800913
T0007	C0048	8.713552	0.361339
T0007	C0002	10.521765	0.365462
T0007	C0010	13.247568	0.582381
T0007	C0036	12.566930	0.527380
T0008	C0025	1.000000	0.858845
T0008	C0026	1.000000	0.667646
T0008	C0053	1.000000	0.611614
T0008	C0001	1.000000	0.586261
T0008	C0030	2.581690	0.609358
T0008	C0031	1.000000	0.496841
T0008	C0047	1.000000	0.454774
T0008	C0040	1.000000	0.447661
T0008	C0020	1.000000	0.457371
T0008	C0037	1.000000	0.404987
T0008	C0035	1.000000	0.400927
T0008	C0046	1.000000	0.457843
T0008	C0050	1.000000	0.370772
T0008	C0043	1.000000	0.346944
T0008	C0034	1.000000	0.389223
T0008	C0054	1.000000	0.425930
T0008	C0049	1.000000	0.283765
T0008	C0024	9.642126	0.711699
T0008	C0042	1.000000	0.185580
T0008	C0029	1.000000	0.212324
T0008	C0000	1.000000	0.175486
T0008	C0015	1.000000	0.235494
T0008	C0028	1.000000	0.215821
T0008	C0008	6.252278	0.470787
T0008	C0013	1.000000	0.157746
T0008	C0002	1.000000	0.198970
T0008	C0017	1.000000	0.186142
T0008	C0055	6.362774	0.426982
T0009	C0017	1.000000	0.666295
T0009	C0004	1.000000	0.637812
T0009	C0032	1.000000	0.646885
T0009	C0053	2.432604	0.657774
T0009	C0033	1.000000	0.549274
T0009	C0049	1.000000	0.440001
T0009	C0022	7.515231	0.824664
T0009	C0039	1.000000	0.435168
T0009	C0031	1.000000	0.455717
T0009	C0000	1.000000	0.385854
T0009	C0023	1.000000	0.427539
T0009	C0002	1.000000	0.320014
T0009	C0050	1.000000	0.372026
T0009	C0044	1.000000	0.351425
T0009	C0005	1.449622	0.279555
T0009	C0046	1.000000	0.284751
T0009	C0003	1.000000	0.288752
T0009	C0001	1.000000	0.284327
T0009	C0011	1.000000	0.294645
T0009	C0057	1.000000	0.235067
T0009	C0051	1.804415	0.313540
T0009	C0034	1.000000	0.214369
T0009	C0018	6.518388	0.442588
T0009	C0007	1.000000	0.141616
T0009	C0027	3.960205	0.125121
T0010	C0040	1.000000	0.845611
T0010	C0012	1.000000	0.627287
T0010	C0000	1.000000	0.554294
T0010	C0035	1.000000	0.523746
T0010	C0013	1.000000	0.564088
T0010	C0046	1.000000	0.529524
T0010	C0026	1.000000	0.499974
T0010	C0004	1.398193	0.558387
T0010	C0031	1.000000	0.525256
T0010	C0030	1.000000	0.439980
T0010	C0025	1.000000	0.428444
T0010	C0034	1.000000	0.403544
T0010	C0005	1.000000	0.435730
T0010	C0021	3.081676	0.469505
T0010	C0049	1.000000	0.429293
T0010	C0037	1.000000	0.404322
T0010	C0003	1.000000	0.331488
T0010	C0043	1.000000	0.357677
T0010	C0041	1.000000	0.391988
T0010	C0056	1.000000	0.358648
T0010	C0015	1.520653	0.296678
T0010	C0039	1.000000	0.178738
T0010	C0018	1.000000	0.118089
T0010	C0033	1.000000	0.077680
T0010	C0057	13.028068	0.673907
T0010	C0010	1.000000	0.064389
T0011	C0017	1.000000	0.796335
T0011	C0053	1.000000	0.632766
T0011	C0034	1.000000	0.587651
T0011	C0022	1.000000	0.474212
T0011	C0055	1.000000	0.494239
T0011	C0041	1.000000	0.479218
T0011	C0056	1.000000	0.444589
T0011	C0020	1.000000	0.531520
T0011	C0042	1.000000	0.425525
T0011	C0044	1.000000	0.399842
T0011	C0004	1.000000	0.439003
T0011	C0031	1.000000	0.361771
T0011	C0026	1.000000	0.408710
T0011	C0005	1.000000	0.389279
T0011	C0025	1.000000	0.381517
T0011	C0033	1.000000	0.350262
T0011	C0049	1.000000	0.334129
T0011	C0040	1.000000	0.325355
T0011	C0048	1.677031	0.356123
T0011	C0043	1.000000	0.253403
T0011	C0012	6.081803	0.546235
T0011	C0001	1.000000	0.276314
T0011	C0027	1.000000	0.255890
T0011	C0057	1.000000	0.227029
T0011	C0032	1.000000	0.160354
T0011	C0011	4.469868	0.381850
T0011	C0023	1.000000	0.195099
T0011	C0037	1.000000	0.126748
T0011	C0024	1.000000	0.089918
T0012	C0023	1.000000	0.634566
T0012	C0014	1.000000	0.590697
T0012	C0027	1.000000	0.627129
T0012	C0009	1.000000	0.608056
T0012	C0008	1.000000	0.534336
T0012	C0007	1.000000	0.560738
T0012	C0002	1.000000	0.469747
T0012	C0013	1.000000	0.475765
T0012	C0034	1.705491	0.478079
T0012	C0001	1.000000	0.521405
T0012	C0020	1.000000	0.422982
T0012	C0042	1.000000	0.345173
T0012	C0000	1.000000	0.311902
T0012	C0038	1.000000	0.234916
T0012	C0005	1.000000	0.267903
T0012	C0026	6.165330	0.533058
T0012	C0030	1.000000	0.258709
T0012	C0003	5.294761	0.497756
T0012	C0045	5.351126	0.480661
T0012	C0052	1.000000	0.186963
T0012	C0041	8.318691	0.516896
T0012	C0054	1.000000	0.177001
T0012	C0032	11.014738	0.634681
T0012	C0028	1.000000	0.040000
T0012	C0037	4.785967	0.266921
T0013	C0044	1.000000	0.638091
T0013	C0024	1.000000	0.619753
T0013	C0030	1.000000	0.605356
T0013	C0012	1.000000	0.605006
T0013	C0005	1.000000	0.594304
T0013	C0027	2.314321	0.682848
T0013	C0025	1.000000	0.608812
T0013	C0041	1.000000	0.594399
T0013	C0042	1.000000	0.486310
T0013	C0010	5.483522	0.755618
T0013	C0029	1.000000	0.412748
T0013	C0007	1.000000	0.364649
T0013	C0000	2.074899	0.410646
T0013	C0050	1.000000	0.291876
T0013	C0016	1.000000	0.318438
T0013	C0046	1.000000	0.329293
T0013	C0057	1.000000	0.260684
T0013	C0021	1.000000	0.249425
T0013	C0054	1.000000	0.302961
T0013	C0038	2.712653	0.391401
T0013	C0017	1.000000	0.220352
T0013	C0049	1.000000	0.224960
T0013	C0018	1.000000	0.251841
T0013	C0001	8.714278	0.543438
T0013	C0035	2.316770	0.197561
T0013	C0055	7.519554	0.390505
T0014	C0046	1.000000	0.648206
T0014	C0018	1.000000	0.657389
T0014	C0020	1.000000	0.521123
T0014	C0031	1.196748	0.468985
T0014	C0005	1.000000	0.465691
T0014	C0055	1.000000	0.438416
T0014	C0002	6.025286	0.702860
T0014	C0009	1.000000	0.414453
T0014	C0052	1.000000	0.413190
T0014	C0014	1.000000	0.345593
T0014	C0051	3.557044	0.449647
T0014	C0010	1.000000	0.333982
T0014	C0049	1.000000	0.261185
T0014	C0048	7.087416	0.608595
T0014	C0021	1.000000	0.310003
T0014	C0017	1.000000	0.307503
T0014	C0022	4.556898	0.469542
T0014	C0016	6.641116	0.527743
T0014	C0011	1.000000	0.173276
T0014	C0040	2.974529	0.296176
T0014	C0035	5.082904	0.446421
T0014	C0003	1.000000	0.169261
T0014	C0006	1.000000	0.197065
T0014	C0034	1.000000	0.077275
T0014	C0041	10.321041	0.383043
T0014	C0027	11.728379	0.464176
T0015	C0037	1.000000	0.747843
T0015	C0053	1.000000	0.701433
T0015	C0025	1.000000	0.626076
T0015	C0026	1.000000	0.520483
T0015	C0011	1.000000	0.469006
T0015	C0040	1.510912	0.517103
T0015	C0004	1.000000	0.386840
T0015	C0005	1.000000	0.372551
T0015	C0023	1.000000	0.373282
T0015	C0056	1.000000	0.383045
T0015	C0014	1.000000	0.395345
T0015	C0045	5.560139	0.501962
T0015	C0034	1.000000	0.173774
T0015	C0049	1.000000	0.216728
T0015	C0041	1.000000	0.241342
T0015	C0021	1.000000	0.179488
T0015	C0044	1.000000	0.171895
T0015	C0008	1.000000	0.172372
T0015	C0001	1.000000	0.093933
T0015	C0012	1.000000	0.040000
T0015	C0046	1.000000	0.044266
T0015	C0007	13.359701	0.549632
T0015	C0024	9.802418	0.274142
T0015	C0031	13.472624	0.471924
T0015	C0054	8.625912	0.153287
T0015	C0002	12.828691	0.221388
T0015	C0003	16.265337	0.392183
T0015	C0020	19.175181	0.578339
T0015	C0057	15.998723	0.335575
T0016	C0043	1.000000	0.679870
T0016	C0006	1.000000	0.471974
T0016	C0015	1.000000	0.477878
T0016	C0042	1.000000	0.543262
T0016	C0031	3.316639	0.606273
T0016	C0057	1.000000	0.475741
T0016	C0048	1.357870	0.518107
T0016	C0037	1.000000	0.468876
T0016	C0011	1.000000	0.466373
T0016	C0009	1.000000	0.419972
T0016	C0034	1.000000	0.383180
T0016	C0032	1.000000	0.393722
T0016	C0020	1.000000	0.435586
T0016	C0053	1.000000	0.405210
T0016	C0001	1.000000	0.384648
T0016	C0049	4.380850	0.453730
T0016	C0047	1.000000	0.309115
T0016	C0005	1.000000	0.274662
T0016	C0002	1.000000	0.220374
T0016	C0036	4.347131	0.400687
T0016	C0026	6.733271	0.446391
T0016	C0008	13.332663	0.800419
T0016	C0025	1.000000	0.040000
T0016	C0000	8.599109	0.444701
T0016	C0044	10.229416	0.366277
T0016	C0052	13.376980	0.428679
T0016	C0003	11.353341	0.261701
T0016	C0023	6.426602	0.045119
T0017	C0005	1.000000	0.835464
T0017	C0049	1.000000	0.715584
T0017	C0054	1.000000	0.665696
T0017	C0007	1.000000	0.675094
T0017	C0008	1.028158	0.554138
T0017	C0028	1.000000	0.432222
T0017	C0002	1.000000	0.466336
T0017	C0057	1.000000	0.472021
T0017	C0021	5.049542	0.593804
T0017	C0047	1.000000	0.282747
T0017	C0000	2.684945	0.335807
T0017	C0036	4.808391	0.453104
T0017	C0029	1.000000	0.239176
T0017	C0023	1.000000	0.200480
T0017	C0041	1.000000	0.130318
T0017	C0034	1.000000	0.040000
T0017	C0022	6.100578	0.280315
T0017	C0010	5.586482	0.203736
T0017	C0003	9.184605	0.277549
T0017	C0027	11.948223	0.460208
T0017	C0050	9.281707	0.227218
T0017	C0030	9.367227	0.133639
T0017	C0015	22.344859	0.709572
T0017	C0051	15.883147	0.402481
T0018	C0000	1.000000	0.716016
T0018	C0040	1.000000	0.621156
T0018	C0020	1.000000	0.648401
T0018	C0023	1.000000	0.582228
T0018	C0034	1.000000	0.603373
T0018	C0041	1.000000	0.564107
T0018	C0049	1.000000	0.642071
T0018	C0002	1.000000	0.476936
T0018	C0057	1.000000	0.507355
T0018	C0042	1.374797	0.505298
T0018	C0029	3.975339	0.607075
T0018	C0026	1.000000	0.395363
T0018	C0018	1.000000	0.419822
T0018	C0033	1.000000	0.336688
T0018	C0015	1.000000	0.377267
T0018	C0056	3.836069	0.393037
T0018	C0028	1.000000	0.303192
T0018	C0032	5.002839	0.452340
T0018	C0006	1.000000	0.283690
T0018	C0050	2.886518	0.305280
T0018	C0007	2.954549	0.301483
T0018	C0009	1.000000	0.192187
T0018	C0013	1.899916	0.277202
T0018	C0005	1.000000	0.224579
T0018	C0038	4.184222	0.345094
T0018	C0011	2.811555	0.206188
T0019	C0020	1.000000	0.576203
T0019	C0018	1.000000	0.559123
T0019	C0047	1.000000	0.539788
T0019	C0002	1.000000	0.513156
T0019	C0005	1.000000	0.425573
T0019	C0003	2.243339	0.514926
T0019	C0015	1.991972	0.468660
T0019	C0016	1.000000	0.436868
T0019	C0041	1.000000	0.428720
T0019	C0054	1.000000	0.380915
T0019	C0001	3.268555	0.469750
T0019	C0033	1.000000	0.382045
T0019	C0050	2.127340	0.428624
T0019	C0056	1.000000	0.349739
T0019	C0042	1.000000	0.326466
T0019	C0052	1.153693	0.286298
T0019	C0032	1.479888	0.345716
T0019	C0028	1.000000	0.254958
T0019	C0040	1.000000	0.272298
T0019	C0034	1.000000	0.227577
T0019	C0000	4.787206	0.474782
T0019	C0039	1.000000	0.151584
T0019	C0008	1.000000	0.143839
T0019	C0004	5.519353	0.380218
T0019	C0007	1.340895	0.117017
T0019	C0017	1.000000	0.119189
T0019	C0049	1.000000	0.080085
T0019	C0013	11.424262	0.638607
T0020	C0034	1.000000	0.709462
T0020	C0017	1.000000	0.601481
T0020	C0019	1.000000	0.560759
T0020	C0031	1.000000	0.548396
T0020	C0014	1.000000	0.541580
T0020	C0024	1.000000	0.485674
T0020	C0021	1.000000	0.506366
T0020	C0040	1.000000	0.506155
T0020	C0041	1.000000	0.432389
T0020	C0005	1.000000	0.446422
T0020	C0015	1.000000	0.471800
T0020	C0002	1.000000	0.383136
T0020	C0048	1.000000	0.315402
T0020	C0030	1.000000	0.288261
T0020	C0050	1.000000	0.237740
T0020	C0049	1.000000	0.299974
T0020	C0028	1.000000	0.271523
T0020	C0003	1.000000	0.178275
T0020	C0047	1.000000	0.194184
T0020	C0033	8.517120	0.608534
T0020	C0046	9.269274	0.669474
T0020	C0044	2.437802	0.176011
T0020	C0013	12.065055	0.684061
T0020	C0029	4.845408	0.217398
T0020	C0007	6.062837	0.143472
T0020	C0027	8.744392	0.260606
T0020	C0006	12.325162	0.410928
T0021	C0000	1.000000	0.570277
T0021	C0046	1.000000	0.638013
T0021	C0037	1.000000	0.569314
T0021	C0053	1.000000	0.599579
T0021	C0001	1.000000	0.625628
T0021	C0012	1.000000	0.536491
T0021	C0017	1.000000	0.618348
T0021	C0044	1.000000	0.618815
T0021	C0042	1.000000	0.546901
T0021	C0004	1.000000	0.502280
T0021	C0036	1.000000	0.467051
T0021	C0022	1.000000	0.427841
T0021	C0019	2.763479	0.522123
T0021	C0014	1.000000	0.349692
T0021	C0045	1.000000	0.375001
T0021	C0007	1.000000	0.397600
T0021	C0026	1.000000	0.293878
T0021	C0020	1.000000	0.388890
T0021	C0013	1.000000	0.281204
T0021	C0006	1.000000	0.300288
T0021	C0031	1.000000	0.276722
T0021	C0002	1.000000	0.238994
T0021	C0016	1.000000	0.259688
T0021	C0040	1.000000	0.197618
T0021	C0018	5.397235	0.425244
T0021	C0055	1.000000	0.125859
T0021	C0023	1.000000	0.137198
T0021	C0015	1.000000	0.091106
T0022	C0041	1.000000	0.626903
T0022	C0038	1.000000	0.622388
T0022	C0005	1.000000	0.530075
T0022	C0026	1.272331	0.601491
T0022	C0011	1.000000	0.472838
T0022	C0020	1.000000	0.404119
T0022	C0057	1.000000	0.415197
T0022	C0013	1.000000	0.488019
T0022	C0023	1.000000	0.466041
T0022	C0046	1.000000	0.487979
T0022	C0055	1.000000	0.441682
T0022	C0043	1.000000	0.399504
T0022	C0050	3.921123	0.535140
T0022	C0049	1.000000	0.356998
T0022	C0004	1.000000	0.328150
T0022	C0039	1.000000	0.317258
T0022	C0015	5.052728	0.535786
T0022	C0022	1.000000	0.289575
T0022	C0021	6.339316	0.579034
T0022	C0001	9.580061	0.579289
T0022	C0051	1.000000	0.054962
T0022	C0042	6.893004	0.364817
T0022	C0033	1.000000	0.086872
T0022	C0012	8.411800	0.400056
T0022	C0031	10.807210	0.361717
T0022	C0024	12.271789	0.396245
T0022	C0014	18.184798	0.646486
T0022	C0032	12.432443	0.363816
T0023	C0004	1.000000	0.706464
T0023	C0032	1.000000	0.539932
T0023	C0046	1.000000	0.485722
T0023	C0016	1.000000	0.456942
T0023	C0057	2.905266	0.527107
T0023	C0028	1.000000	0.418030
T0023	C0049	1.000000	0.429777
T0023	C0017	1.000000	0.444579
T0023	C0005	1.000000	0.386884
T0023	C0000	1.000000	0.337794
T0023	C0040	1.000000	0.381052
T0023	C0037	1.000000	0.316295
T0023	C0019	1.000000	0.303788
T0023	C0001	1.000000	0.245008
T0023	C0038	1.000000	0.303044
T0023	C0012	1.000000	0.238340
T0023	C0034	1.000000	0.226519
T0023	C0050	1.000000	0.210191
T0023	C0039	8.731132	0.528713
T0023	C0052	1.000000	0.040000
T0023	C0006	10.352539	0.548933
T0023	C0030	7.342835	0.365537
T0023	C0027	1.000000	0.059681
T0023	C0008	13.154165	0.602617
T0023	C0043	7.227923	0.361897
T0023	C0054	5.213452	0.189498
T0023	C0018	12.406654	0.583581
T0023	C0022	8.831971	0.387070
T0023	C0014	7.076824	0.199557
T0024	C0040	1.000000	0.675173
T0024	C0025	1.000000	0.616152
T0024	C0023	1.000000	0.536394
T0024	C0046	1.000000	0.590590
T0024	C0032	1.000000	0.518505
T0024	C0049	1.000000	0.503353
T0024	C0002	1.000000	0.434995
T0024	C0004	1.000000	0.436672
T0024	C0022	1.000000	0.398098
T0024	C0042	1.000000	0.470985
T0024	C0044	1.000000	0.400753
T0024	C0035	1.000000	0.453046
T0024	C0017	1.000000	0.425805
T0024	C0056	1.000000	0.316475
T0024	C0005	1.000000	0.341662
T0024	C0047	1.602390	0.345866
T0024	C0026	1.000000	0.372283
T0024	C0034	1.000000	0.300597
T0024	C0003	1.000000	0.255767
T0024	C0006	1.000000	0.262946
T0024	C0000	1.000000	0.271731
T0024	C0027	1.572175	0.195675
T0024	C0028	1.000000	0.094130
T0024	C0009	10.449399	0.567893
T0025	C0011	1.000000	0.616926
T0025	C0020	1.019191	0.595426
T0025	C0006	1.000000	0.628437
T0025	C0000	1.000000	0.538906
T0025	C0045	1.000000	0.547828
T0025	C0001	1.000000	0.533771
T0025	C0042	1.000000	0.460337
T0025	C0023	1.000000	0.415932
T0025	C0031	1.000000	0.405906
T0025	C0041	5.579755	0.603514
T0025	C0003	1.000000	0.345069
T0025	C0037	1.000000	0.349740
T0025	C0005	1.000000	0.169284
T0025	C0035	1.000000	0.168892
T0025	C0046	1.000000	0.040000
T0025	C0057	10.886086	0.624946
T0025	C0056	6.993102	0.259970
T0025	C0029	4.331071	0.122776
T0025	C0012	9.399185	0.355538
T0025	C0027	9.419076	0.290541
T0025	C0026	7.824045	0.190355
T0025	C0019	16.209870	0.617529
T0025	C0051	10.812016	0.275117
T0025	C0002	16.435614	0.533575
T0026	C0028	1.000000	0.647965
T0026	C0005	1.000000	0.566667
T0026	C0016	1.000000	0.493148
T0026	C0017	1.000000	0.431480
T0026	C0051	1.000000	0.453078
T0026	C0049	1.000000	0.462998
T0026	C0004	1.000000	0.378095
T0026	C0024	1.000000	0.448788
T0026	C0057	1.000000	0.369822
T0026	C0014	1.000000	0.442155
T0026	C0018	1.000000	0.358386
T0026	C0034	3.766211	0.584090
T0026	C0006	1.000000	0.346518
T0026	C0022	1.000000	0.337657
T0026	C0054	1.000000	0.396017
T0026	C0033	1.000000	0.379841
T0026	C0002	1.000000	0.354476
T0026	C0039	1.000000	0.272255
T0026	C0003	4.786289	0.504213
T0026	C0026	1.000000	0.245056
T0026	C0012	4.329108	0.404438
T0026	C0042	1.000000	0.190465
T0026	C0056	1.000000	0.101702
T0026	C0031	1.000000	0.040000
T0026	C0032	1.000000	0.040000
T0027	C0007	1.000000	0.703594
T0027	C0053	1.000000	0.524371
T0027	C0020	1.000000	0.458480
T0027	C0003	1.000000	0.445805
T0027	C0031	1.000000	0.388542
T0027	C0037	1.000000	0.422419
T0027	C0045	1.000000	0.420709
T0027	C0043	1.000000	0.415700
T0027	C0042	1.000000	0.381060
T0027	C0050	1.000000	0.298653
T0027	C0002	1.000000	0.267278
T0027	C0051	4.012598	0.507566
T0027	C0028	1.000000	0.252264
T0027	C0027	1.000000	0.258195
T0027	C0035	4.559392	0.425713
T0027	C0040	1.000000	0.223130
T0027	C0011	1.000000	0.248526
T0027	C0008	1.000000	0.193164
T0027	C0052	1.000000	0.153847
T0027	C0012	3.751904	0.315833
T0027	C0049	1.000000	0.171380
T0027	C0001	1.000000	0.132697
T0027	C0047	3.656750	0.250522
T0027	C0034	6.285129	0.382860
T0028	C0043	1.000000	0.606398
T0028	C0051	1.422759	0.654761
T0028	C0017	1.000000	0.547135
T0028	C0027	1.000000	0.568844
T0028	C0021	1.000000	0.513913
T0028	C0005	1.000000	0.541692
T0028	C0000	1.000000	0.460661
T0028	C0036	1.000000	0.395598
T0028	C0006	1.000000	0.295582
T0028	C0037	1.000000	0.241897
T0028	C0028	1.000000	0.279191
T0028	C0007	8.950171	0.590589
T0028	C0010	1.000000	0.105440
T0028	C0054	6.277980	0.327270
T0028	C0055	9.163375	0.486505
T0028	C0046	6.568183	0.379668
T0028	C0049	1.000000	0.081306
T0028	C0011	14.188600	0.693769
T0028	C0031	14.130509	0.485273
T0028	C0001	13.121524	0.468267
