task_id_list	courier_id	total_score	willingness
T0002,T0003	C0001	13.894098	0.297370
T0002,T0004	C0001	13.815066	0.660306
T0002,T0004	C0006	14.145729	0.601196
T0002,T0004	C0004	15.748019	0.537121
T0002,T0004	C0000	18.696536	0.474449
T0002,T0004	C0008	24.272733	0.537476
T0002,T0004	C0007	26.639787	0.493587
T0002,T0004	C0002	31.931516	0.356418
T0002,T0004	C0003	34.867744	0.454636
T0002,T0004	C0005	39.125742	0.531684
T0002,T0005	C0006	13.390165	0.593821
T0002,T0005	C0001	13.909414	0.458722
T0002,T0005	C0000	21.191713	0.605273
T0002,T0005	C0008	27.812196	0.537310
T0002,T0005	C0004	23.366851	0.313880
T0002,T0005	C0003	26.977084	0.394095
T0002,T0005	C0007	28.772538	0.374194
T0002,T0005	C0002	33.688553	0.393614
T0002,T0005	C0005	36.415177	0.493377
T0003,T0004	C0006	9.794870	0.427848
T0003,T0004	C0004	15.008312	0.502410
T0003,T0004	C0001	14.130242	0.470175
T0003,T0004	C0000	15.690739	0.427339
T0003,T0004	C0008	19.411302	0.566862
T0003,T0004	C0007	29.351355	0.549481
T0003,T0004	C0005	30.140212	0.489874
T0003,T0004	C0002	32.994223	0.641749
T0003,T0004	C0003	32.683073	0.534516
T0003,T0005	C0006	11.425008	0.544646
T0003,T0005	C0001	10.837752	0.512325
T0003,T0005	C0004	16.225909	0.544716
T0003,T0005	C0000	17.165173	0.462128
T0003,T0005	C0008	25.094899	0.456984
T0003,T0005	C0007	25.555887	0.400892
T0003,T0005	C0003	31.124846	0.543575
T0004,T0005	C0006	12.481111	0.590698
T0004,T0005	C0001	14.978516	0.515823
T0004,T0005	C0004	16.398257	0.533972
T0004,T0005	C0000	16.026834	0.345218
T0004,T0005	C0002	21.144996	0.506352
T0004,T0005	C0008	23.128383	0.447741
T0004,T0005	C0007	24.069156	0.453800
T0004,T0005	C0003	24.379106	0.313119
T0004,T0005	C0005	33.614817	0.583999
