task_id_list	courier_id	total_score	willingness
T0003	C0030	11.261786	0.451288
T0003	C0034	11.475217	0.394940
T0003	C0036	11.766877	0.475026
T0003	C0049	13.388779	0.521090
T0003	C0021	11.982292	0.396712
T0003	C0006	15.273631	0.614601
T0003	C0048	12.823040	0.466435
T0003	C0059	14.440336	0.529373
T0003	C0003	11.301534	0.317289
T0003	C0064	15.492990	0.517718
T0003	C0001	15.801874	0.529592
T0003	C0032	13.423791	0.413085
T0003	C0062	18.556205	0.625337
T0003	C0055	17.576686	0.548710
T0003	C0051	16.041753	0.546562
T0003	C0023	17.117249	0.566541
T0003	C0016	13.800565	0.278100
T0003	C0029	16.243378	0.361801
T0003	C0057	18.371637	0.442756
T0003	C0007	19.942883	0.522897
T0003	C0013	16.751076	0.353604
T0003	C0053	18.544086	0.513482
T0003	C0065	20.736966	0.533082
T0003	C0060	20.228174	0.592262
T0003	C0054	20.497660	0.471193
T0003	C0026	19.322234	0.481139
T0003	C0040	18.222474	0.359058
T0003	C0061	20.001531	0.405219
T0003	C0017	23.212413	0.528945
T0003	C0035	20.400417	0.417943
T0003	C0072	24.633752	0.600785
T0003	C0031	20.935923	0.403626
T0003	C0074	21.244840	0.438692
T0003	C0011	20.867046	0.411504
T0003	C0005	20.761750	0.443264
T0003	C0028	21.394189	0.446235
T0003	C0056	22.550903	0.479222
T0004	C0071	1.000000	0.585707
T0004	C0052	1.000000	0.559897
T0004	C0042	1.000000	0.472430
T0004	C0060	3.126152	0.441416
T0004	C0022	3.887507	0.442226
T0004	C0021	5.062886	0.487260
T0004	C0064	3.472510	0.344074
T0004	C0002	6.943869	0.517244
T0004	C0035	7.018641	0.416413
T0004	C0000	6.723448	0.418795
T0004	C0067	5.539083	0.329101
T0004	C0037	6.943899	0.362011
T0004	C0048	10.633650	0.473870
T0004	C0024	6.299324	0.238780
T0004	C0036	9.885142	0.459979
T0004	C0069	9.542305	0.447549
T0004	C0057	7.938307	0.311551
T0004	C0017	9.109553	0.425528
T0004	C0003	12.254521	0.531702
T0004	C0004	10.733331	0.422614
T0004	C0077	12.940105	0.557784
T0004	C0034	14.282412	0.574805
T0004	C0062	14.783034	0.576711
T0004	C0007	12.863165	0.524062
T0004	C0023	12.569340	0.450346
T0004	C0065	14.825815	0.519416
T0004	C0016	13.405185	0.402375
T0004	C0053	12.815778	0.420774
T0004	C0058	13.299221	0.431534
T0004	C0013	14.280568	0.408501
T0004	C0076	13.106184	0.416096
T0004	C0045	14.191266	0.377391
T0004	C0006	15.110907	0.460846
T0004	C0012	14.396676	0.361529
T0004	C0011	13.666029	0.299731
T0004	C0039	18.883616	0.574091
T0004	C0040	16.164228	0.443645
T0004	C0047	17.001336	0.480514
T0004	C0014	14.723088	0.377534
T0004	C0029	15.889760	0.470538
T0004	C0068	17.961388	0.589310
T0004	C0072	16.413643	0.413059
T0004	C0046	18.932811	0.530776
T0004	C0044	16.821965	0.446124
T0004	C0056	16.404758	0.394080
T0004	C0059	18.146214	0.490719
T0004	C0073	20.052406	0.563437
T0004	C0050	20.074922	0.527892
T0005	C0060	2.857746	0.477036
T0005	C0047	6.931142	0.531538
T0005	C0012	6.942299	0.560231
T0005	C0068	10.068008	0.522510
T0005	C0021	8.750630	0.486852
T0005	C0030	12.927499	0.617057
T0005	C0031	11.060979	0.505164
T0005	C0052	10.112800	0.424467
T0005	C0032	13.750522	0.549351
T0005	C0034	11.280951	0.432989
T0005	C0038	11.252329	0.442576
T0005	C0048	12.884012	0.465034
T0005	C0036	16.787452	0.651074
T0005	C0073	12.378605	0.408141
T0005	C0020	14.253598	0.471123
T0005	C0072	13.451929	0.499923
T0005	C0071	15.415109	0.518209
T0005	C0024	14.216375	0.457143
T0005	C0009	12.875410	0.427894
T0005	C0004	14.722958	0.464441
T0005	C0051	16.806375	0.539792
T0005	C0017	13.435992	0.422336
T0005	C0053	13.205079	0.365754
T0005	C0077	13.177820	0.342673
T0005	C0065	14.322987	0.413536
T0005	C0056	13.349453	0.327612
T0005	C0023	12.918703	0.360846
T0005	C0015	14.288097	0.384188
T0005	C0002	14.974562	0.411791
T0005	C0062	16.980622	0.450330
T0005	C0057	17.278273	0.486113
T0005	C0037	16.524268	0.413548
T0005	C0000	19.321546	0.478993
T0005	C0039	15.714226	0.335306
T0005	C0042	18.573955	0.413458
T0005	C0054	16.993448	0.383128
T0005	C0041	20.482245	0.525560
T0005	C0044	16.942064	0.378877
T0005	C0019	22.086057	0.592373
T0005	C0061	15.337237	0.296695
T0005	C0063	19.545828	0.463257
T0005	C0066	18.318930	0.387878
T0005	C0059	18.972852	0.431955
T0005	C0069	19.352640	0.483205
T0005	C0050	21.045744	0.471989
T0005	C0033	20.190304	0.458344
T0005	C0046	19.625538	0.448557
T0005	C0035	18.446860	0.342359
T0005	C0029	22.033946	0.506470
T0005	C0014	19.378666	0.385725
T0006	C0052	1.000000	0.564733
T0006	C0006	1.000000	0.504429
T0006	C0059	2.589835	0.516511
T0006	C0022	1.000000	0.449721
T0006	C0033	1.825940	0.436741
T0006	C0046	3.671154	0.533870
T0006	C0056	4.170882	0.484324
T0006	C0064	2.787688	0.441567
T0006	C0026	4.894891	0.412952
T0006	C0036	6.880946	0.523101
T0006	C0004	6.194740	0.419585
T0006	C0015	8.197170	0.492445
T0006	C0053	8.669334	0.502981
T0006	C0024	8.984446	0.492782
T0006	C0034	6.840779	0.412897
T0006	C0035	10.034088	0.541155
T0006	C0020	8.783170	0.465894
T0006	C0049	10.571110	0.522402
T0006	C0041	9.400788	0.496666
T0006	C0011	13.724217	0.670410
T0006	C0063	10.705349	0.506080
T0006	C0043	11.280275	0.488978
T0006	C0050	7.873255	0.347637
T0006	C0001	11.036432	0.448386
T0006	C0047	14.641004	0.670338
T0006	C0055	11.200945	0.454240
T0006	C0073	14.194997	0.588570
T0006	C0060	16.444456	0.628950
T0006	C0076	13.358565	0.499857
T0006	C0044	12.190373	0.399819
T0006	C0072	13.169433	0.497565
T0006	C0051	11.147338	0.304393
T0006	C0014	15.424451	0.592525
T0006	C0037	13.065637	0.429128
T0006	C0068	10.338411	0.326616
T0006	C0032	12.551396	0.378024
T0006	C0028	13.456901	0.403823
T0006	C0013	12.540458	0.318524
T0006	C0065	13.171615	0.382499
T0006	C0012	15.642298	0.488467
T0006	C0045	16.491758	0.495919
T0006	C0057	14.152346	0.393865
T0006	C0002	14.644288	0.364704
T0006	C0005	16.158747	0.478756
T0006	C0054	15.886991	0.474808
T0006	C0038	16.611957	0.441878
T0006	C0069	17.473385	0.500213
T0006	C0071	14.053957	0.309174
T0006	C0010	17.854972	0.441378
T0006	C0066	18.276722	0.540067
T0006	C0030	18.125713	0.428150
T0006	C0075	15.774426	0.333908
T0007	C0059	1.000000	0.473599
T0007	C0052	1.000000	0.457220
T0007	C0065	6.700328	0.606503
T0007	C0031	2.559466	0.404273
T0007	C0016	7.650027	0.522105
T0007	C0068	7.138299	0.398175
T0007	C0022	8.317883	0.461770
T0007	C0023	10.013706	0.580508
T0007	C0072	8.108674	0.487377
T0007	C0021	10.068026	0.492907
T0007	C0028	12.141549	0.587928
T0007	C0051	10.135138	0.432853
T0007	C0060	13.483403	0.622159
T0007	C0032	9.525406	0.397327
T0007	C0064	10.727912	0.500664
T0007	C0047	13.622037	0.575516
T0007	C0011	10.142485	0.386867
T0007	C0046	10.568572	0.406496
T0007	C0076	12.002575	0.511647
T0007	C0041	9.762642	0.418179
T0007	C0056	10.694075	0.423397
T0007	C0034	10.747057	0.362434
T0007	C0049	12.819797	0.473424
T0007	C0026	12.441009	0.411593
T0007	C0015	12.203174	0.411390
T0007	C0038	12.416320	0.389354
T0007	C0024	14.586732	0.533304
T0007	C0020	12.260650	0.437704
T0007	C0043	9.817284	0.302975
T0007	C0001	17.375487	0.646011
T0007	C0050	11.163556	0.335015
T0007	C0037	12.580110	0.344298
T0007	C0030	11.300938	0.346228
T0007	C0005	12.704534	0.426216
T0007	C0071	14.362958	0.466950
T0007	C0006	16.639695	0.576765
T0007	C0033	15.155760	0.426076
T0007	C0035	15.961563	0.500617
T0007	C0057	13.761379	0.369807
T0007	C0077	16.564179	0.475537
T0007	C0039	15.259056	0.361783
T0007	C0069	16.989145	0.527189
T0007	C0048	18.782192	0.537012
T0007	C0062	16.665479	0.510003
T0007	C0012	14.909291	0.348225
T0007	C0004	20.486968	0.651148
T0007	C0036	16.255312	0.409829
T0007	C0000	17.046496	0.364688
T0007	C0053	20.069916	0.512088
T0007	C0063	17.585397	0.362752
T0007	C0045	20.942391	0.479556
T0007	C0017	18.280349	0.338841
T0008	C0074	5.900512	0.485221
T0008	C0003	3.569405	0.332402
T0008	C0035	8.317066	0.393324
T0008	C0019	13.002207	0.610129
T0008	C0059	12.037803	0.455453
T0008	C0072	12.286472	0.409683
T0008	C0000	14.929627	0.515333
T0008	C0036	14.120263	0.452672
T0008	C0052	12.520888	0.415472
T0008	C0063	14.488887	0.475272
T0008	C0047	16.015689	0.496919
T0008	C0038	15.785116	0.460790
T0008	C0077	14.875838	0.398736
T0008	C0002	17.412667	0.489146
T0008	C0001	15.981823	0.318884
T0008	C0008	17.198111	0.431608
T0008	C0061	19.816010	0.555132
T0008	C0034	17.372737	0.370404
T0008	C0042	21.259896	0.586013
T0008	C0071	16.903904	0.368760
T0008	C0037	17.584518	0.365769
T0008	C0027	20.492341	0.508681
T0008	C0068	20.620821	0.492517
T0008	C0049	23.212803	0.541637
T0008	C0054	20.407744	0.459296
T0008	C0007	19.763224	0.343181
T0008	C0053	21.239722	0.430104
T0008	C0048	21.361187	0.395469
T0008	C0031	21.031042	0.389627
T0008	C0046	20.317145	0.343769
T0008	C0069	23.418267	0.383599
T0008	C0051	24.302875	0.508405
T0008	C0064	24.564284	0.414268
T0008	C0004	24.460726	0.401610
T0008	C0057	23.792236	0.417312
T0008	C0016	24.846314	0.420204
T0008	C0030	25.071242	0.464465
T0008	C0022	24.006068	0.365469
T0008	C0012	26.240030	0.436254
T0008	C0025	26.085944	0.375329
T0008	C0045	25.975515	0.388818
T0008	C0067	27.841105	0.497075
T0008	C0018	27.714794	0.390655
T0008	C0023	25.917147	0.299321
T0008	C0076	27.640927	0.400955
T0008	C0021	25.871963	0.354542
T0008	C0041	26.530038	0.272007
T0008	C0009	25.432989	0.303721
T0009	C0024	1.542330	0.595387
T0009	C0057	1.000000	0.459893
T0009	C0072	1.625853	0.520453
T0009	C0004	1.775285	0.496785
T0009	C0051	1.375097	0.441791
T0009	C0037	6.704333	0.540521
T0009	C0071	7.102014	0.615176
T0009	C0045	5.172289	0.461794
T0009	C0052	3.431295	0.414807
T0009	C0034	4.084458	0.368155
T0009	C0069	7.168622	0.477074
T0009	C0060	9.004231	0.496389
T0009	C0020	7.576096	0.362711
T0009	C0062	10.339349	0.577267
T0009	C0059	8.017960	0.409011
T0009	C0022	10.967290	0.437363
T0009	C0000	11.521550	0.487668
T0009	C0067	13.642174	0.635016
T0009	C0064	11.472518	0.495349
T0009	C0056	11.370424	0.454494
T0009	C0028	11.286858	0.397561
T0009	C0033	13.138658	0.477492
T0009	C0007	14.107940	0.531399
T0009	C0063	13.164594	0.373833
T0009	C0040	11.947713	0.357821
T0009	C0077	14.068124	0.474716
T0009	C0076	15.126346	0.453647
T0009	C0012	12.391216	0.368108
T0009	C0006	12.311774	0.329298
T0009	C0035	12.885869	0.365997
T0009	C0039	16.300217	0.469419
T0009	C0048	14.867447	0.372765
T0009	C0009	18.409376	0.596279
T0009	C0005	12.894290	0.286496
T0009	C0027	12.221605	0.226674
T0009	C0036	16.528950	0.489010
T0009	C0003	16.083909	0.385017
T0009	C0030	18.707813	0.418663
T0009	C0068	18.574908	0.403313
T0009	C0029	18.722856	0.465096
T0009	C0011	19.109860	0.491967
T0009	C0058	20.980713	0.540353
T0009	C0023	22.435419	0.588729
T0009	C0031	19.166328	0.433948
T0009	C0066	20.172362	0.405798
T0009	C0049	21.009672	0.505204
T0009	C0065	23.155256	0.565822
T0009	C0032	21.304204	0.446036
T0009	C0044	21.657325	0.509831
T0010	C0064	1.000000	0.511244
T0010	C0052	7.169175	0.622696
T0010	C0069	4.922848	0.425555
T0010	C0008	4.704867	0.416845
T0010	C0072	6.837964	0.564751
T0010	C0006	5.876529	0.418859
T0010	C0034	6.528133	0.527424
T0010	C0004	9.131365	0.577571
T0010	C0077	7.355845	0.471671
T0010	C0012	9.385921	0.640542
T0010	C0053	8.348496	0.545007
T0010	C0045	12.080530	0.617011
T0010	C0036	9.109380	0.434322
T0010	C0040	11.834748	0.594281
T0010	C0048	11.029469	0.522943
T0010	C0059	10.585562	0.483437
T0010	C0046	12.818380	0.567633
T0010	C0022	11.767349	0.509314
T0010	C0044	10.023722	0.462099
T0010	C0030	12.220732	0.531830
T0010	C0065	10.721467	0.465261
T0010	C0071	12.839584	0.503168
T0010	C0076	11.060254	0.371607
T0010	C0028	12.017789	0.457228
T0010	C0060	15.546519	0.577233
T0010	C0049	12.693092	0.459786
T0010	C0047	12.740682	0.418199
T0010	C0018	15.838392	0.533250
T0010	C0050	15.214183	0.512197
T0010	C0038	11.759820	0.316926
T0010	C0003	12.577114	0.348406
T0010	C0015	14.903918	0.417685
T0010	C0073	13.978585	0.354747
T0010	C0024	15.003274	0.438987
T0010	C0055	15.932320	0.515600
T0010	C0013	15.972780	0.449156
T0010	C0014	16.421966	0.508791
T0010	C0054	15.250019	0.468674
T0010	C0007	16.201490	0.464744
T0010	C0067	14.226652	0.389509
T0010	C0029	17.865415	0.547940
T0010	C0041	13.414958	0.336913
T0010	C0066	17.714679	0.539487
T0010	C0016	14.776221	0.362442
T0010	C0025	19.311290	0.579324
T0010	C0043	18.528584	0.532442
T0010	C0010	18.729680	0.554087
T0010	C0058	18.513690	0.570334
T0011	C0024	1.299998	0.477929
T0011	C0050	1.730498	0.428164
T0011	C0022	1.000000	0.381187
T0011	C0059	7.145459	0.603874
T0011	C0058	7.816466	0.587149
T0011	C0036	8.703053	0.601920
T0011	C0054	5.583964	0.425708
T0011	C0026	7.390651	0.433369
T0011	C0056	10.902285	0.620947
T0011	C0053	8.580438	0.544124
T0011	C0023	9.371434	0.522327
T0011	C0047	9.231130	0.535930
T0011	C0067	7.444499	0.434877
T0011	C0072	9.255848	0.533213
T0011	C0008	12.459725	0.612654
T0011	C0006	7.489585	0.313362
T0011	C0016	9.626585	0.475804
T0011	C0076	10.374644	0.472616
T0011	C0040	12.383226	0.553364
T0011	C0035	11.306374	0.401333
T0011	C0017	13.199945	0.544020
T0011	C0011	12.094154	0.440031
T0011	C0014	12.011853	0.469693
T0011	C0062	12.114577	0.406487
T0011	C0065	12.443743	0.470345
T0011	C0068	13.397177	0.494453
T0011	C0077	12.733756	0.430404
T0011	C0005	15.014025	0.501566
T0011	C0001	14.231595	0.485951
T0011	C0043	14.753843	0.518252
T0011	C0033	13.175050	0.410623
T0011	C0020	15.478712	0.515830
T0011	C0018	17.364017	0.553849
T0011	C0046	10.352148	0.227086
T0011	C0003	15.085661	0.490642
T0011	C0028	13.353190	0.378896
T0011	C0034	15.007817	0.421826
T0011	C0049	15.813228	0.465409
T0011	C0064	14.152830	0.295667
T0011	C0013	17.831358	0.449686
T0011	C0004	18.841002	0.483259
T0011	C0066	20.266672	0.542788
T0011	C0045	18.421697	0.411938
T0011	C0060	19.290658	0.463648
T0011	C0075	20.285398	0.467268
T0011	C0055	19.942147	0.441465
T0011	C0044	18.024734	0.431515
T0011	C0007	21.761930	0.616588
T0011	C0027	20.157636	0.481270
T0012	C0062	1.000000	0.550105
T0012	C0003	3.920181	0.588236
T0012	C0052	1.000000	0.361507
T0012	C0000	1.000000	0.394499
T0012	C0035	5.708020	0.622818
T0012	C0042	5.212950	0.485847
T0012	C0038	7.741960	0.550402
T0012	C0077	8.630249	0.507024
T0012	C0057	10.499038	0.558229
T0012	C0019	9.578079	0.499830
T0012	C0002	10.767076	0.522963
T0012	C0074	11.947807	0.592293
T0012	C0072	11.590097	0.518911
T0012	C0048	13.521850	0.573496
T0012	C0022	8.954700	0.296695
T0012	C0009	11.740379	0.419130
T0012	C0004	11.872532	0.450748
T0012	C0020	11.381191	0.411043
T0012	C0056	11.680771	0.307451
T0012	C0024	13.551780	0.399440
T0012	C0069	11.900178	0.366381
T0012	C0051	12.096837	0.380605
T0012	C0047	14.204492	0.477078
T0012	C0032	14.287185	0.439027
T0012	C0006	15.542872	0.445623
T0012	C0036	12.486593	0.367699
T0012	C0033	17.615791	0.516774
T0012	C0045	18.641679	0.578197
T0012	C0025	13.234349	0.345644
T0012	C0012	17.726082	0.460120
T0012	C0050	12.940759	0.160433
T0012	C0064	15.886199	0.310501
T0012	C0027	16.083442	0.314896
T0012	C0068	21.294773	0.559619
T0012	C0040	20.064189	0.460068
T0012	C0031	19.294326	0.357942
T0012	C0076	18.190574	0.363487
T0012	C0070	19.117834	0.352926
T0012	C0007	17.654550	0.315619
T0012	C0034	21.041099	0.449217
T0012	C0029	21.593651	0.410400
T0012	C0037	23.253839	0.564742
T0012	C0016	25.542405	0.613919
T0012	C0041	20.068962	0.383187
T0012	C0073	22.182542	0.426353
T0012	C0023	19.848609	0.320444
T0012	C0030	22.439036	0.388201
T0012	C0053	24.791930	0.497407
T0012	C0014	22.546524	0.391257
T0012	C0063	21.509774	0.379066
T0013	C0000	3.291884	0.476755
T0013	C0019	8.364187	0.520956
T0013	C0035	10.740783	0.537557
T0013	C0048	13.008293	0.527469
T0013	C0003	15.737033	0.582301
T0013	C0024	18.362282	0.505435
T0013	C0074	17.823136	0.524627
T0013	C0046	16.672641	0.417107
T0013	C0042	16.234573	0.392637
T0013	C0012	18.764349	0.474289
T0013	C0041	17.017256	0.357285
T0013	C0077	18.052509	0.471870
T0013	C0072	18.903799	0.427524
T0013	C0052	18.596042	0.430643
T0013	C0004	19.481147	0.412116
T0013	C0068	20.320278	0.419469
T0013	C0016	21.503783	0.507822
T0013	C0057	19.677157	0.390072
T0013	C0040	20.945175	0.486596
T0013	C0051	22.134402	0.493177
T0013	C0025	23.541662	0.587696
T0013	C0026	21.323309	0.487567
T0013	C0002	21.927672	0.457955
T0013	C0065	20.523257	0.320432
T0013	C0008	22.918472	0.487688
T0013	C0061	22.450364	0.469884
T0013	C0063	19.704882	0.272407
T0013	C0071	19.238429	0.272927
T0013	C0062	23.858559	0.542572
T0013	C0044	21.995185	0.452017
T0013	C0022	20.408011	0.271247
T0013	C0039	24.874490	0.520030
T0013	C0006	22.089306	0.406707
T0013	C0034	23.476619	0.453482
T0013	C0058	22.780388	0.385929
T0013	C0045	24.070629	0.389234
T0013	C0013	24.924911	0.438743
T0013	C0059	23.602549	0.326053
T0013	C0018	25.516363	0.360010
T0013	C0027	26.578743	0.465994
T0013	C0028	24.996204	0.347097
T0013	C0053	23.466830	0.267959
T0013	C0010	24.736929	0.323653
T0013	C0056	25.201676	0.320365
T0013	C0060	25.697680	0.382761
T0013	C0050	28.392421	0.407690
T0013	C0009	26.008979	0.239343
T0013	C0036	27.991639	0.379171
T0014	C0074	1.874041	0.424331
T0014	C0003	3.907302	0.500918
T0014	C0000	7.510095	0.448358
T0014	C0035	8.914326	0.396918
T0014	C0002	11.304663	0.465562
T0014	C0061	14.190522	0.555262
T0014	C0024	13.415780	0.530735
T0014	C0051	10.247275	0.279189
T0014	C0032	13.330631	0.437180
T0014	C0019	14.866124	0.449852
T0014	C0046	11.704942	0.279410
T0014	C0077	14.047656	0.386855
T0014	C0071	13.311349	0.352280
T0014	C0028	16.394601	0.499290
T0014	C0072	14.120367	0.345297
T0014	C0045	15.841511	0.393959
T0014	C0048	17.928937	0.508140
T0014	C0004	16.851525	0.413218
T0014	C0025	22.881046	0.675011
T0014	C0069	20.377940	0.462875
T0014	C0047	17.087910	0.328185
T0014	C0038	16.561369	0.332553
T0014	C0022	18.290518	0.388808
T0014	C0016	17.272315	0.367175
T0014	C0042	19.512679	0.434478
T0014	C0027	22.991423	0.601404
T0014	C0052	18.968999	0.379698
T0014	C0044	20.499938	0.404048
T0014	C0064	19.630792	0.349223
T0014	C0031	20.483644	0.346558
T0014	C0063	21.244502	0.422520
T0014	C0041	22.697472	0.458898
T0014	C0012	20.520719	0.292876
T0014	C0018	23.499844	0.516585
T0014	C0034	23.462653	0.446412
T0014	C0062	22.037939	0.400555
T0014	C0050	23.435990	0.461252
T0014	C0055	23.798972	0.426442
T0014	C0040	25.882534	0.502377
T0014	C0057	27.837312	0.595711
T0014	C0029	22.269103	0.264416
T0014	C0068	24.388565	0.410277
T0014	C0037	21.215771	0.198882
T0014	C0008	26.826486	0.474840
T0014	C0001	24.897906	0.366999
T0014	C0023	23.689003	0.337413
T0014	C0056	24.655128	0.317739
T0014	C0049	28.272175	0.461062
T0015	C0007	1.000000	0.546088
T0015	C0016	2.702241	0.428229
T0015	C0040	4.041578	0.563054
T0015	C0067	3.876564	0.524003
T0015	C0022	4.748662	0.501791
T0015	C0050	2.789972	0.327817
T0015	C0046	7.269797	0.533594
T0015	C0015	8.274595	0.522006
T0015	C0028	7.273354	0.455455
T0015	C0052	6.112712	0.435161
T0015	C0072	7.320404	0.384061
T0015	C0018	9.389019	0.533977
T0015	C0023	10.734958	0.539658
T0015	C0071	11.823461	0.563191
T0015	C0006	10.086454	0.469569
T0015	C0049	11.448683	0.455618
T0015	C0056	11.711161	0.475863
T0015	C0065	9.202395	0.317976
T0015	C0043	11.936910	0.433084
T0015	C0062	10.744729	0.415084
T0015	C0033	13.169771	0.536170
T0015	C0042	12.612108	0.457611
T0015	C0064	12.711944	0.425642
T0015	C0001	12.985002	0.492427
T0015	C0053	14.917076	0.489944
T0015	C0055	14.704594	0.540982
T0015	C0059	15.657560	0.481157
T0015	C0060	13.183040	0.343098
T0015	C0034	14.710193	0.447490
T0015	C0035	15.628235	0.534989
T0015	C0045	14.624325	0.475705
T0015	C0024	17.504576	0.586086
T0015	C0058	16.714216	0.461289
