task_id_list	courier_id	total_score	willingness
T0001	C0024	35.375443	0.111124
T0001	C0027	32.984551	0.053615
T0001	C0031	35.670359	0.093817
T0002	C0011	1.140523	0.105061
T0002	C0065	3.692330	0.125276
T0002	C0020	4.096216	0.080589
T0002	C0038	4.951395	0.097188
T0002	C0005	4.439563	0.091811
T0002	C0066	5.091758	0.078625
T0002	C0009	6.292546	0.071878
T0002	C0012	7.395956	0.072236
T0002	C0050	9.152484	0.124974
T0002	C0007	8.426315	0.074645
T0002	C0033	8.565884	0.100000
T0002	C0063	8.172691	0.015000
T0002	C0069	7.995243	0.030921
T0002	C0041	9.835078	0.061409
T0002	C0058	9.343100	0.087976
T0002	C0040	10.229271	0.063577
T0002	C0075	12.227360	0.092915
T0002	C0036	10.225858	0.063833
T0002	C0053	11.301759	0.079778
T0002	C0000	11.888018	0.091765
T0002	C0034	11.937598	0.093873
T0002	C0055	12.723057	0.062793
T0002	C0017	12.018932	0.081438
T0002	C0015	13.625043	0.080085
T0002	C0028	14.599817	0.104586
T0002	C0056	14.538905	0.107172
T0002	C0008	15.826037	0.113971
T0002	C0048	16.107929	0.108328
T0002	C0046	16.586431	0.108074
T0002	C0027	16.005315	0.097047
T0002	C0024	16.627325	0.051354
T0002	C0013	16.788182	0.098917
T0002	C0049	15.524225	0.048198
T0002	C0059	16.940011	0.083623
T0002	C0035	16.018003	0.035195
T0002	C0045	17.153503	0.045629
T0002	C0067	18.142334	0.048694
T0002	C0031	17.142891	0.057085
T0002	C0006	17.032648	0.055161
T0002	C0061	20.157212	0.143378
T0002	C0051	17.389757	0.051228
T0002	C0042	18.736716	0.066886
T0002	C0003	19.617933	0.069866
T0002	C0037	18.156339	0.063789
T0002	C0022	18.578655	0.105141
T0002	C0052	19.535230	0.039824
T0002	C0010	20.488191	0.101796
T0002	C0057	19.252495	0.072596
T0002	C0060	20.829450	0.105567
T0002	C0029	18.811298	0.074792
T0002	C0044	18.904633	0.060564
T0002	C0071	20.026382	0.101874
T0002	C0016	19.651947	0.068457
T0002	C0026	20.837424	0.097109
T0003	C0049	1.000000	0.069836
T0003	C0037	5.312667	0.090333
T0003	C0034	8.963019	0.078430
T0003	C0042	11.086442	0.134702
T0003	C0052	10.316214	0.082340
T0003	C0046	10.790511	0.111848
T0003	C0016	11.708786	0.100137
T0003	C0012	12.109266	0.075949
T0003	C0005	12.346723	0.062949
T0003	C0006	13.101316	0.076319
T0003	C0021	14.401418	0.101043
T0003	C0047	15.597670	0.108118
T0003	C0015	15.850920	0.058437
T0003	C0018	16.293977	0.106741
T0003	C0051	14.810444	0.052748
T0003	C0023	15.897316	0.062049
T0003	C0050	16.858413	0.101220
T0003	C0025	16.917302	0.050204
T0003	C0030	16.678702	0.100990
T0003	C0071	17.310232	0.104990
T0003	C0011	17.006806	0.080835
T0003	C0065	17.065087	0.072404
T0003	C0013	17.649685	0.083316
T0003	C0063	18.315529	0.084746
T0003	C0017	18.714668	0.051036
T0003	C0055	18.655075	0.132091
T0003	C0041	18.425925	0.119727
T0003	C0028	17.246210	0.046258
T0003	C0002	19.469791	0.086640
T0003	C0068	20.449061	0.110642
T0003	C0019	19.519232	0.082513
T0003	C0057	20.330632	0.087663
T0003	C0010	20.000176	0.053621
T0003	C0009	20.611882	0.097732
T0003	C0036	19.974503	0.050789
T0003	C0029	19.898437	0.068889
T0003	C0020	20.959141	0.092310
T0003	C0038	22.286467	0.117258
T0003	C0059	20.861690	0.092428
T0003	C0048	20.410756	0.047900
T0003	C0075	21.681780	0.078497
T0003	C0073	21.309872	0.042720
T0003	C0014	21.300929	0.054357
T0003	C0032	22.880234	0.022306
T0003	C0069	22.354645	0.050688
T0003	C0000	22.803019	0.026882
T0003	C0064	24.515003	0.088043
T0003	C0040	26.030319	0.107582
T0003	C0001	23.776807	0.040736
T0003	C0053	24.196981	0.052414
T0003	C0008	23.605137	0.022482
T0003	C0022	24.983421	0.080086
T0003	C0043	26.193971	0.128631
T0003	C0070	25.557664	0.047153
T0003	C0039	26.507208	0.061808
T0003	C0045	26.390484	0.055106
T0003	C0072	27.402222	0.125335
T0003	C0056	26.872539	0.082833
T0004	C0069	3.674108	0.123060
T0004	C0010	6.772096	0.047260
T0004	C0059	9.846099	0.062799
T0004	C0053	8.502722	0.033667
T0004	C0041	9.933899	0.116879
T0004	C0030	9.842410	0.108403
T0004	C0007	10.540484	0.078319
T0004	C0015	11.522594	0.132860
T0004	C0056	12.552772	0.073920
T0004	C0047	11.835600	0.071063
T0004	C0046	13.142936	0.104581
T0004	C0018	12.797469	0.089900
T0004	C0075	12.901590	0.114339
T0004	C0052	13.159582	0.053121
T0004	C0040	14.649910	0.079778
T0004	C0020	14.980330	0.056168
T0004	C0066	15.108490	0.062216
T0004	C0016	15.244483	0.090617
T0004	C0070	16.771161	0.078103
T0004	C0011	15.573741	0.065641
T0004	C0017	16.606777	0.101734
T0004	C0004	18.115903	0.079416
T0004	C0050	17.983146	0.087133
T0004	C0003	18.473104	0.117583
T0004	C0035	17.984384	0.095915
T0004	C0038	18.613163	0.090298
T0004	C0027	17.376775	0.027667
T0004	C0036	17.798316	0.078414
T0004	C0065	18.189273	0.095738
T0004	C0060	19.449742	0.101801
T0004	C0063	17.940201	0.071060
T0004	C0049	19.924660	0.056053
T0004	C0074	20.558397	0.085499
T0004	C0001	20.478160	0.066850
T0004	C0045	22.166043	0.128041
T0004	C0013	20.809945	0.074724
T0004	C0028	20.750091	0.097585
T0004	C0009	21.497996	0.047984
T0004	C0034	21.157859	0.121072
T0004	C0000	21.039253	0.080822
T0004	C0039	20.662592	0.040681
T0004	C0012	21.622233	0.037103
T0004	C0044	22.266238	0.076194
T0004	C0031	23.759627	0.080669
T0004	C0058	22.217517	0.088443
T0004	C0061	23.545379	0.088209
T0004	C0029	21.593791	0.022109
T0004	C0002	22.431391	0.093503
T0004	C0071	24.829238	0.111452
T0004	C0072	23.618067	0.042876
T0004	C0073	22.795034	0.047475
T0004	C0023	24.537693	0.071312
T0004	C0032	25.002047	0.065883
T0004	C0008	24.996078	0.089840
T0004	C0022	25.743259	0.069002
T0004	C0067	26.013040	0.078364
T0004	C0051	25.282408	0.064802
T0004	C0005	26.416441	0.099321
T0005	C0053	1.000000	0.086204
T0005	C0063	1.000000	0.066877
T0005	C0041	6.388340	0.109402
T0005	C0038	7.385048	0.094137
T0005	C0029	6.963414	0.051688
T0005	C0018	7.431154	0.114415
T0005	C0071	7.757098	0.036528
T0005	C0032	9.335540	0.115503
T0005	C0010	12.015327	0.121963
T0005	C0008	13.425882	0.123918
T0005	C0060	13.211821	0.084323
T0005	C0009	12.135162	0.091658
T0005	C0047	13.150994	0.136131
T0005	C0035	13.345051	0.117325
T0005	C0057	14.817971	0.156346
T0005	C0020	14.779867	0.093404
T0005	C0000	13.978872	0.121558
T0005	C0055	14.458665	0.103330
T0005	C0011	15.527231	0.111614
T0005	C0048	15.905590	0.083611
T0005	C0056	15.389897	0.068590
T0005	C0065	16.231363	0.113249
T0005	C0068	16.411449	0.115828
T0005	C0069	15.269343	0.103026
T0005	C0061	15.671992	0.072455
T0005	C0040	16.314463	0.110313
T0005	C0016	17.165023	0.068712
T0005	C0062	16.894746	0.120004
T0005	C0050	16.947870	0.067261
T0005	C0034	15.814793	0.050639
T0005	C0015	17.429526	0.082669
T0005	C0058	18.533743	0.096062
T0005	C0070	18.642431	0.043558
T0005	C0067	18.403746	0.076223
T0005	C0027	19.161382	0.061018
T0005	C0059	20.198498	0.114235
T0005	C0066	20.018547	0.113655
T0005	C0024	19.721550	0.034138
T0005	C0007	19.924026	0.099349
T0005	C0006	20.174070	0.058656
T0005	C0045	19.686504	0.053276
T0005	C0001	21.554737	0.015000
T0005	C0026	22.588596	0.068896
T0005	C0044	22.263023	0.112624
T0005	C0005	22.852338	0.114373
T0005	C0017	23.773773	0.097821
T0005	C0064	24.781831	0.074670
T0005	C0012	25.028391	0.108652
T0005	C0022	24.555220	0.084145
T0005	C0073	25.316832	0.065167
T0005	C0019	25.623328	0.073195
T0005	C0023	25.165738	0.050698
T0005	C0003	25.033276	0.078448
T0005	C0052	25.502114	0.080323
T0005	C0037	25.924275	0.055697
T0005	C0046	27.330933	0.133606
T0005	C0072	26.281191	0.085185
T0006	C0050	4.244334	0.073307
T0006	C0007	5.445216	0.061712
T0006	C0055	6.393870	0.044677
T0006	C0060	7.399317	0.119352
T0006	C0018	6.699670	0.064380
T0006	C0029	10.790060	0.086136
T0006	C0053	9.992768	0.042170
T0006	C0038	10.521023	0.091091
T0006	C0047	10.879015	0.108209
T0006	C0049	10.228777	0.047620
T0006	C0058	11.553246	0.112922
T0006	C0028	12.656504	0.084979
T0006	C0020	12.679733	0.105959
T0006	C0027	12.590816	0.053467
T0006	C0069	12.653118	0.085328
T0006	C0045	14.377226	0.130223
T0006	C0044	11.917706	0.043550
T0006	C0015	15.323047	0.130240
T0006	C0052	14.929047	0.137032
T0006	C0073	15.933671	0.125495
T0006	C0040	13.944056	0.045350
T0006	C0065	14.002591	0.068141
T0006	C0012	15.824704	0.104945
T0006	C0070	15.225207	0.108995
T0006	C0063	16.186023	0.084916
T0006	C0011	15.031611	0.070964
T0006	C0075	16.972801	0.103702
T0006	C0016	18.150905	0.092400
T0006	C0002	16.199165	0.069685
T0006	C0057	17.053664	0.058799
T0006	C0004	18.246987	0.163555
T0006	C0062	16.850234	0.050474
T0006	C0035	17.363555	0.116895
T0006	C0071	16.848828	0.080309
T0006	C0051	17.531406	0.081242
T0006	C0005	19.123208	0.136830
T0006	C0008	18.022748	0.036648
T0006	C0046	18.346895	0.085571
T0006	C0022	20.341918	0.133739
T0006	C0017	20.628131	0.117714
T0006	C0059	19.951661	0.055808
T0006	C0042	20.587633	0.067003
T0006	C0009	19.611107	0.039027
T0006	C0032	21.295735	0.084946
T0006	C0033	21.873223	0.154057
T0006	C0024	19.348362	0.015000
T0006	C0072	20.579683	0.101666
T0006	C0021	21.758681	0.098877
T0006	C0006	20.849176	0.031751
T0006	C0019	21.046471	0.091161
T0006	C0034	21.714297	0.038917
T0006	C0056	23.334577	0.127669
T0006	C0067	22.059245	0.057404
T0006	C0048	23.293570	0.043564
T0006	C0037	23.703352	0.108749
T0006	C0010	23.912748	0.063186
T0006	C0068	24.080693	0.108101
T0006	C0003	24.143953	0.068746
T0007	C0012	4.364535	0.095161
T0007	C0051	7.514883	0.111756
T0007	C0020	7.323278	0.073093
T0007	C0028	8.676750	0.081579
T0007	C0052	8.234602	0.077474
T0007	C0041	8.053079	0.055626
T0007	C0015	9.277559	0.065208
T0007	C0006	8.822052	0.035283
T0007	C0010	10.401739	0.095491
T0007	C0063	10.394284	0.072629
T0007	C0053	11.577547	0.064984
T0007	C0035	12.518265	0.106203
T0007	C0072	12.220354	0.058245
T0007	C0011	11.813678	0.066037
T0007	C0073	13.461822	0.066789
T0007	C0050	13.532748	0.082576
T0007	C0021	13.208409	0.067659
T0007	C0016	13.521424	0.079033
T0007	C0018	14.680573	0.101667
T0007	C0039	14.932677	0.059424
T0007	C0058	16.114569	0.073348
T0007	C0075	15.744887	0.063434
T0007	C0065	14.876087	0.057875
T0007	C0030	17.665857	0.105033
T0007	C0069	16.792988	0.111216
T0007	C0036	16.367028	0.059358
T0007	C0054	16.865315	0.097225
T0007	C0046	17.039688	0.102618
T0007	C0005	17.188455	0.086324
T0007	C0022	17.571695	0.118382
T0007	C0003	16.870059	0.095240
T0007	C0029	17.983366	0.112441
T0007	C0025	16.846641	0.069110
T0007	C0026	19.095612	0.088039
T0007	C0040	19.012046	0.063209
T0007	C0059	18.126710	0.033915
T0007	C0032	18.609303	0.043439
T0007	C0060	18.772063	0.066069
T0007	C0062	19.243037	0.075857
T0007	C0001	18.805705	0.054680
T0007	C0066	20.980941	0.062688
T0007	C0033	20.782832	0.074820
T0007	C0057	19.989134	0.067791
T0007	C0071	20.810701	0.059079
T0007	C0074	21.798578	0.097490
T0007	C0049	21.053464	0.042245
T0007	C0017	21.169507	0.015000
T0007	C0000	21.939712	0.113237
T0007	C0047	22.905863	0.091526
T0007	C0044	22.089386	0.081855
T0007	C0037	21.626333	0.035704
T0007	C0013	23.794935	0.098279
T0007	C0009	23.113016	0.067013
T0007	C0027	23.525157	0.126643
T0007	C0007	22.517748	0.036550
T0008	C0033	4.257286	0.106067
T0008	C0005	5.524684	0.122225
T0008	C0018	6.527773	0.064628
T0008	C0012	7.847700	0.106334
T0008	C0034	8.021708	0.099008
T0008	C0025	8.597937	0.105793
T0008	C0065	9.331043	0.041157
T0008	C0050	10.988481	0.067510
T0008	C0022	11.492684	0.124011
T0008	C0046	12.014209	0.142155
T0008	C0028	11.072606	0.059151
T0008	C0053	11.868636	0.061515
T0008	C0041	14.010382	0.104802
T0008	C0036	12.911783	0.092278
T0008	C0040	12.808008	0.092111
T0008	C0017	14.154924	0.079822
T0008	C0073	14.165679	0.105569
T0008	C0009	14.178015	0.100308
T0008	C0052	14.858173	0.064157
T0008	C0043	15.887431	0.103719
T0008	C0069	13.704903	0.076213
T0008	C0020	15.364426	0.073021
T0008	C0070	15.548401	0.073299
T0008	C0008	15.273798	0.081033
T0008	C0049	16.378198	0.081834
T0008	C0006	15.790349	0.069213
T0008	C0013	16.813178	0.074062
T0008	C0015	17.267210	0.092193
T0008	C0039	16.559413	0.089064
T0008	C0055	17.303466	0.118875
T0008	C0051	18.821864	0.137790
T0008	C0074	16.994800	0.028655
T0008	C0063	17.316397	0.089381
T0008	C0062	18.262024	0.093029
T0008	C0027	17.430964	0.080335
T0008	C0042	19.217495	0.111694
T0008	C0072	17.015342	0.033173
T0008	C0000	19.023101	0.066311
T0008	C0037	18.128263	0.100727
T0008	C0021	18.688465	0.099484
T0008	C0071	19.720820	0.073713
T0008	C0044	19.395268	0.077542
T0008	C0016	18.794551	0.092089
T0008	C0024	19.953100	0.069354
T0008	C0067	19.834683	0.084285
T0008	C0048	19.723951	0.092921
T0008	C0030	19.333174	0.038984
T0008	C0032	18.753285	0.056196
T0008	C0001	19.479164	0.048007
T0008	C0007	20.807608	0.080508
T0008	C0004	21.417703	0.086554
T0008	C0029	21.866375	0.081022
T0008	C0002	22.408782	0.083486
T0008	C0057	23.187641	0.096341
T0008	C0038	22.430833	0.053701
T0008	C0014	23.188167	0.076408
T0009	C0012	1.000000	0.015000
T0009	C0050	3.054876	0.071749
T0009	C0016	3.764089	0.066814
T0009	C0028	6.631600	0.064943
T0009	C0075	6.876919	0.098579
T0009	C0044	9.275163	0.072192
T0009	C0041	10.111061	0.140351
T0009	C0011	10.463918	0.070741
T0009	C0009	11.875432	0.099291
T0009	C0023	12.322114	0.053583
T0009	C0034	14.023863	0.106599
T0009	C0030	13.302076	0.089664
T0009	C0036	13.106340	0.058601
T0009	C0015	14.036845	0.139734
T0009	C0026	14.265984	0.104986
T0009	C0033	14.893216	0.068228
T0009	C0019	13.635936	0.061555
T0009	C0071	15.248521	0.108951
T0009	C0063	14.569248	0.089551
T0009	C0004	15.003860	0.099230
T0009	C0052	15.331442	0.099810
T0009	C0029	16.797118	0.079896
T0009	C0065	16.888907	0.070977
T0009	C0046	17.668791	0.116710
T0009	C0068	17.049490	0.121057
T0009	C0017	18.267604	0.116579
T0009	C0020	17.694220	0.090959
T0009	C0053	16.818478	0.102803
T0009	C0066	17.852438	0.100750
T0009	C0021	16.817659	0.081420
T0009	C0035	15.520454	0.020576
T0009	C0054	17.244134	0.088461
T0009	C0018	17.622455	0.100528
T0009	C0049	16.767441	0.065323
T0009	C0010	17.586240	0.083197
T0009	C0047	18.527001	0.096770
T0009	C0067	18.847678	0.083486
T0009	C0022	18.277233	0.107239
T0009	C0051	17.883792	0.088725
T0009	C0039	20.426821	0.107981
T0009	C0032	18.204141	0.029952
T0009	C0005	19.007056	0.073569
T0009	C0037	20.707214	0.080470
T0009	C0072	19.510781	0.069989
T0009	C0073	20.654941	0.102621
T0009	C0069	21.471352	0.094817
T0009	C0059	21.822169	0.105286
T0009	C0061	20.119307	0.087244
T0009	C0057	21.402492	0.066114
T0009	C0024	21.717596	0.119952
T0009	C0027	22.502122	0.103983
T0009	C0062	21.786494	0.074041
T0009	C0007	22.327536	0.102801
T0009	C0055	23.617743	0.108722
T0010	C0018	4.246513	0.118378
T0010	C0044	5.974389	0.072813
T0010	C0046	5.143874	0.076648
T0010	C0065	7.126888	0.063896
T0010	C0004	7.833953	0.133088
T0010	C0047	7.914611	0.058577
T0010	C0053	8.153532	0.084218
T0010	C0039	8.811877	0.084984
T0010	C0021	10.333178	0.120373
T0010	C0012	10.013726	0.110242
T0010	C0017	11.018202	0.066836
T0010	C0050	10.381694	0.104451
T0010	C0036	10.036986	0.024996
T0010	C0069	10.608517	0.096544
T0010	C0049	11.421292	0.051512
T0010	C0003	13.191047	0.131143
T0010	C0056	10.630543	0.059109
T0010	C0013	11.961260	0.078941
T0010	C0016	12.062415	0.083227
T0010	C0015	11.337723	0.060762
T0010	C0075	14.675448	0.106807
T0010	C0022	15.123129	0.114520
T0010	C0006	14.451046	0.078303
T0010	C0008	14.552164	0.075264
T0010	C0005	14.449984	0.061609
T0010	C0071	15.609606	0.076680
T0010	C0070	16.104135	0.101832
T0010	C0067	16.046056	0.090710
T0010	C0010	16.689904	0.125012
T0010	C0041	16.756149	0.089290
T0010	C0045	15.930348	0.050427
T0010	C0051	16.348647	0.076216
T0010	C0063	16.502200	0.092479
T0010	C0027	15.366443	0.057108
T0010	C0060	15.746282	0.035231
T0010	C0048	16.894580	0.093152
T0010	C0057	16.247619	0.071218
T0010	C0062	17.271202	0.068436
T0010	C0040	17.929302	0.047343
T0010	C0052	18.417153	0.031048
T0010	C0023	19.973296	0.119864
T0010	C0025	17.639429	0.062922
T0010	C0001	18.711201	0.089163
T0010	C0072	18.537160	0.087984
T0010	C0055	19.936174	0.082214
T0010	C0059	19.702813	0.081989
T0010	C0058	20.222469	0.090258
T0010	C0037	18.086480	0.044188
T0010	C0026	20.830009	0.101880
T0010	C0030	19.391318	0.050532
T0010	C0028	19.946801	0.084188
T0010	C0035	22.030319	0.092684
T0010	C0043	21.224825	0.064410
T0011	C0063	1.000000	0.107548
T0011	C0069	2.634407	0.135482
T0011	C0053	3.070232	0.140807
T0011	C0034	2.339533	0.093248
T0011	C0066	6.618378	0.095211
T0011	C0024	8.401469	0.077899
T0011	C0012	9.318708	0.084155
T0011	C0050	8.705502	0.089737
T0011	C0057	10.042952	0.106563
T0011	C0010	8.929812	0.098255
T0011	C0000	10.876654	0.118011
T0011	C0058	10.416624	0.109016
T0011	C0071	10.354780	0.113612
T0011	C0039	11.708165	0.117875
T0011	C0060	11.679858	0.080420
T0011	C0052	10.211293	0.105354
T0011	C0042	11.347813	0.086317
T0011	C0038	11.567860	0.088449
T0011	C0021	12.388968	0.064940
T0011	C0028	13.775984	0.137988
T0011	C0036	12.795869	0.093454
T0011	C0020	13.822249	0.102800
T0011	C0055	12.740648	0.084286
T0011	C0046	13.705137	0.099758
T0011	C0035	14.285598	0.069789
T0011	C0056	16.169329	0.151139
T0011	C0037	13.108822	0.081844
T0011	C0005	13.884658	0.071511
T0011	C0073	14.559688	0.139719
T0011	C0016	15.408203	0.100432
T0011	C0067	15.219470	0.102457
T0011	C0029	16.318834	0.096084
T0011	C0049	15.022629	0.048606
T0011	C0017	15.971365	0.078242
T0011	C0048	15.894519	0.073919
T0011	C0044	16.627340	0.095326
T0011	C0031	17.128322	0.068012
T0011	C0009	16.031029	0.073814
T0011	C0059	16.089594	0.057079
T0011	C0004	17.387811	0.073459
T0011	C0013	17.529037	0.081619
T0011	C0041	18.931322	0.140506
T0011	C0011	18.103553	0.106954
T0011	C0033	20.157042	0.128112
T0011	C0006	19.675181	0.107830
T0011	C0003	17.519203	0.036108
T0011	C0027	20.521634	0.120255
T0011	C0015	17.837078	0.032925
T0011	C0075	18.703936	0.073073
T0011	C0030	20.385599	0.113509
T0011	C0051	20.405483	0.090455
T0011	C0047	21.591304	0.073129
T0011	C0025	20.129403	0.076797
T0012	C0062	1.348037	0.063119
T0012	C0001	6.412652	0.119859
T0012	C0053	5.524119	0.053423
T0012	C0050	8.558469	0.108232
T0012	C0018	8.360571	0.106130
T0012	C0044	7.901497	0.069238
T0012	C0063	10.305497	0.099786
T0012	C0021	8.915319	0.100434
T0012	C0069	10.115751	0.109928
T0012	C0038	11.220263	0.102196
T0012	C0017	10.156837	0.073102
T0012	C0054	11.924457	0.039381
T0012	C0036	12.219613	0.098952
T0012	C0028	12.564199	0.064561
T0012	C0049	12.169197	0.102834
T0012	C0047	12.756590	0.081464
T0012	C0005	12.039194	0.038130
T0012	C0070	13.336469	0.090178
T0012	C0035	14.592388	0.141139
T0012	C0013	14.039207	0.092570
T0012	C0060	14.223070	0.072759
T0012	C0055	13.841747	0.091682
T0012	C0027	13.217599	0.071085
T0012	C0046	14.039554	0.046516
T0012	C0074	14.376719	0.079845
T0012	C0041	13.692436	0.098697
T0012	C0022	15.438549	0.117627
T0012	C0019	14.873199	0.062393
T0012	C0072	14.423214	0.049542
T0012	C0024	16.892462	0.117165
T0012	C0003	15.425905	0.104673
T0012	C0059	15.360212	0.100165
T0012	C0032	17.306527	0.120836
T0012	C0071	16.749874	0.087060
T0012	C0040	16.232063	0.092208
T0012	C0073	15.091060	0.030477
T0012	C0033	16.804240	0.015000
T0012	C0000	18.329337	0.079623
T0012	C0039	17.173759	0.069233
T0012	C0016	17.184028	0.081567
T0012	C0010	18.604597	0.072701
T0012	C0030	20.206795	0.098529
T0012	C0052	19.172877	0.092369
T0012	C0037	20.135439	0.095980
T0012	C0064	20.057860	0.113970
T0012	C0075	20.703758	0.100863
T0012	C0020	20.057749	0.069480
T0012	C0025	19.981584	0.094447
T0012	C0065	21.354860	0.082917
T0012	C0014	22.538555	0.132281
T0012	C0009	22.778423	0.113797
T0012	C0008	22.823435	0.121552
T0012	C0004	22.510750	0.093408
T0012	C0042	20.872389	0.064540
T0013	C0053	1.624355	0.113372
T0013	C0046	3.595206	0.049318
T0013	C0018	5.352502	0.116917
T0013	C0030	5.834880	0.058954
T0013	C0050	8.427977	0.080006
T0013	C0039	9.379720	0.129317
T0013	C0004	8.504537	0.028143
T0013	C0044	7.987021	0.053487
T0013	C0063	10.248572	0.065137
T0013	C0051	12.022600	0.078267
T0013	C0012	12.730422	0.096671
T0013	C0029	13.576481	0.075102
T0013	C0049	13.588952	0.087982
T0013	C0006	12.683702	0.082236
T0013	C0020	15.196656	0.127382
T0013	C0022	13.832141	0.072183
T0013	C0003	14.057414	0.042579
T0013	C0072	14.576721	0.126998
T0013	C0011	15.272498	0.078040
T0013	C0042	14.893344	0.113789
T0013	C0002	16.232369	0.110488
T0013	C0054	15.329747	0.078661
T0013	C0008	15.975801	0.082293
T0013	C0062	15.229959	0.075892
T0013	C0067	14.356012	0.050630
T0013	C0048	16.059127	0.065091
T0013	C0075	15.998060	0.093132
T0013	C0021	14.578236	0.036942
T0013	C0016	16.206394	0.079280
T0013	C0045	17.165936	0.102945
T0013	C0069	18.534301	0.080720
T0013	C0001	17.849077	0.079339
T0013	C0014	18.668793	0.152109
T0013	C0071	17.550269	0.048723
T0013	C0065	18.750372	0.065109
T0013	C0027	19.820091	0.105488
T0013	C0032	18.400445	0.061728
T0013	C0007	19.345642	0.048328
T0013	C0047	20.262880	0.074635
T0013	C0055	19.933696	0.096283
T0013	C0059	19.134349	0.068834
T0013	C0043	19.894633	0.106184
T0013	C0074	19.507966	0.079571
T0013	C0034	20.682327	0.073593
T0013	C0028	22.331221	0.121640
T0013	C0036	20.847452	0.035606
T0013	C0005	20.812314	0.055667
T0013	C0066	20.370182	0.032565
T0013	C0023	22.243744	0.101506
T0013	C0070	20.626159	0.053203
T0013	C0037	23.378642	0.100419
T0013	C0013	21.979924	0.101484
T0013	C0058	22.753444	0.085628
T0013	C0038	22.592062	0.095237
T0014	C0063	1.983168	0.124938
